Date: 12-24 at 17:52:14, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1648.53(15), mean: 2676.23, max: 3560.86
Date: 12-24 at 17:53:08, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1592.92(15), mean: 2529.20, max: 3505.65
Date: 12-24 at 17:54:03, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1569.28(15), mean: 2464.58, max: 3481.84
Date: 12-24 at 17:54:58, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1557.11(15), mean: 2041.11, max: 3129.18
Date: 12-24 at 17:55:48, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1551.60(15), mean: 2099.57, max: 3109.59
Date: 12-24 at 17:56:40, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1548.57(16), mean: 2098.98, max: 2944.40
Date: 12-24 at 17:57:39, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1502.55(15), mean: 2148.85, max: 2941.72
Date: 12-24 at 17:58:33, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1498.65(15), mean: 2026.72, max: 2869.35
Date: 12-24 at 17:59:34, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1498.65(15), mean: 1623.50, max: 1709.55
Date: 12-24 at 18:00:32, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1498.65(15), mean: 1657.65, max: 1739.28
Date: 12-24 at 18:01:24, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1498.65(15), mean: 1619.77, max: 1759.82
Date: 12-24 at 18:02:21, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1498.65(15), mean: 1556.06, max: 1630.06
Date: 12-24 at 18:03:14, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1474.68(15), mean: 1667.59, max: 1948.89
Date: 12-24 at 18:04:01, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1446.82(14), mean: 1729.08, max: 1975.47
Date: 12-24 at 18:04:52, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1446.67(14), mean: 1785.98, max: 2036.73
Date: 12-24 at 18:05:48, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1446.67(14), mean: 1767.20, max: 1929.46
Date: 12-24 at 18:06:40, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1446.67(14), mean: 1668.55, max: 1961.45
Date: 12-24 at 18:07:33, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1446.67(14), mean: 1556.17, max: 1775.03
Date: 12-24 at 18:08:27, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1446.67(14), mean: 1522.78, max: 1645.58
Date: 12-24 at 18:09:19, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1441.46(14), mean: 1627.16, max: 1938.91
Date: 12-24 at 18:10:12, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1441.41(14), mean: 1599.61, max: 1997.32
Date: 12-24 at 18:11:07, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1441.41(14), mean: 1489.55, max: 1632.74
Date: 12-24 at 18:12:00, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1435.78(13), mean: 1491.24, max: 1643.89
Date: 12-24 at 18:12:48, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1431.75(13), mean: 1549.39, max: 1643.38
Date: 12-24 at 18:13:39, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1430.98(13), mean: 1634.32, max: 1711.11
Date: 12-24 at 18:14:33, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1430.98(13), mean: 1514.52, max: 1583.23
Date: 12-24 at 18:15:29, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1430.98(13), mean: 1503.15, max: 1565.92
Date: 12-24 at 18:16:18, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1430.98(13), mean: 1589.14, max: 1655.03
Date: 12-24 at 18:17:08, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67, best obj: 1430.98(13), mean: 1548.66, max: 1695.15
