Date: 07-10 at 21:22:37, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1606.24(14) mean: 2617.17, max: 3203.66
Date: 07-10 at 21:23:36, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1524.17(14) mean: 2484.64, max: 3174.20
Date: 07-10 at 21:24:28, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1495.63(14) mean: 2351.57, max: 3074.32
Date: 07-10 at 21:25:18, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.38(15) mean: 2267.77, max: 2948.32
Date: 07-10 at 21:26:12, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.15(15) mean: 2126.87, max: 2913.17
Date: 07-10 at 21:27:10, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1482.15(15) mean: 1567.66, max: 1717.59
Date: 07-10 at 21:27:59, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1434.79(14) mean: 1544.00, max: 1689.25
Date: 07-10 at 21:28:57, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1429.67(14) mean: 1509.16, max: 1561.75
Date: 07-10 at 21:29:48, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.63(14) mean: 1497.18, max: 1548.68
Date: 07-10 at 21:30:37, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1540.30, max: 1631.51
Date: 07-10 at 21:31:30, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1581.71, max: 1684.65
Date: 07-10 at 21:32:25, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1538.84, max: 1682.45
Date: 07-10 at 21:33:19, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1496.32, max: 1541.43
Date: 07-10 at 21:34:14, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1500.94, max: 1577.47
Date: 07-10 at 21:35:08, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1655.08, max: 1928.06
Date: 07-10 at 21:35:58, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1607.58, max: 1877.91
Date: 07-10 at 21:36:47, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1587.90, max: 1824.33
Date: 07-10 at 21:37:39, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1611.50, max: 1866.90
Date: 07-10 at 21:38:32, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1672.02, max: 1860.29
Date: 07-10 at 21:39:25, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1608.68, max: 1847.88
Date: 07-10 at 21:40:19, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1469.66, max: 1543.38
Date: 07-10 at 21:41:10, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1497.81, max: 1570.59
Date: 07-10 at 21:41:59, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1624.45, max: 1856.22
Date: 07-10 at 21:42:51, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1639.35, max: 1936.26
Date: 07-10 at 21:43:36, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1655.51, max: 1911.76
Date: 07-10 at 21:44:28, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1600.99, max: 1961.52
Date: 07-10 at 21:45:26, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1599.11, max: 2220.56
Date: 07-10 at 21:46:13, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1560.50, max: 1843.19
Date: 07-10 at 21:47:04, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.55(14) mean: 1523.10, max: 1877.18
Date: 07-10 at 21:47:59, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.67(14) mean: 1500.67, max: 1743.05
Date: 07-10 at 21:48:44, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1482.56, max: 1650.06
Date: 07-10 at 21:49:39, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1437.01, max: 1584.80
Date: 07-10 at 21:50:34, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1433.17, max: 1564.40
Date: 07-10 at 21:51:26, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1433.72, max: 1596.46
Date: 07-10 at 21:52:16, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1431.18, max: 1500.65
Date: 07-10 at 21:53:10, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1465.72, max: 1653.80
Date: 07-10 at 21:54:05, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1491.00, max: 1695.03
Date: 07-10 at 21:54:57, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1468.63, max: 1677.23
Date: 07-10 at 21:55:50, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1441.60, max: 1515.58
Date: 07-10 at 21:56:46, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1498.51, max: 1637.33
Date: 07-10 at 21:57:37, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.47(14) mean: 1465.65, max: 1596.52
Date: 07-10 at 21:58:24, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1377.79(13) mean: 1472.74, max: 1613.79
Date: 07-10 at 21:59:14, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1377.79(13) mean: 1423.61, max: 1502.86
Date: 07-10 at 22:00:05, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1377.79(13) mean: 1419.19, max: 1504.91
Date: 07-10 at 22:00:51, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1377.79(13) mean: 1411.40, max: 1427.25
Date: 07-10 at 22:01:40, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1377.79(13) mean: 1413.49, max: 1458.58
Date: 07-10 at 22:02:34, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1377.79(13) mean: 1531.48, max: 1737.58
Date: 07-10 at 22:03:29, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1377.79(13) mean: 1534.18, max: 1736.55
Date: 07-10 at 22:04:15, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1377.79(13) mean: 1518.13, max: 1777.04
Date: 07-10 at 22:05:04, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1375.83(13) mean: 1451.08, max: 1674.81
Date: 07-10 at 22:05:58, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1375.83(13) mean: 1409.57, max: 1447.33
Date: 07-10 at 22:06:47, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1375.83(13) mean: 1417.38, max: 1485.52
Date: 07-10 at 22:07:38, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1375.83(13) mean: 1417.76, max: 1507.37
Date: 07-10 at 22:08:25, iter: 61, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1375.83(13) mean: 1460.51, max: 1587.76
Date: 07-10 at 22:09:22, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1375.70(13) mean: 1416.87, max: 1574.56
