Date: 07-15 at 03:17:42, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1441.32(11) mean: 2971.81, max: 3967.03
Date: 07-15 at 03:18:36, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1236.42(13) mean: 2571.47, max: 3310.78
Date: 07-15 at 03:19:33, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1162.24(13) mean: 2105.64, max: 3274.29
Date: 07-15 at 03:20:22, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1143.76(13) mean: 2102.28, max: 3234.29
Date: 07-15 at 03:21:14, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1139.09(13) mean: 1837.85, max: 3056.15
Date: 07-15 at 03:22:10, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1115.17(13) mean: 1227.20, max: 1366.95
Date: 07-15 at 03:23:03, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1051.55(13) mean: 1176.05, max: 1287.87
Date: 07-15 at 03:23:53, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1049.39(13) mean: 1206.22, max: 1325.52
Date: 07-15 at 03:24:49, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 1016.27(12) mean: 1118.36, max: 1220.31
Date: 07-15 at 03:25:46, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 986.95(12) mean: 1051.43, max: 1104.49
Date: 07-15 at 03:26:39, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 980.08(12) mean: 1032.59, max: 1094.62
Date: 07-15 at 03:27:33, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 958.61(11) mean: 1062.81, max: 1112.44
Date: 07-15 at 03:28:23, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 958.61(11) mean: 1095.73, max: 1173.71
Date: 07-15 at 03:29:15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78 best obj: 958.61(11) mean: 1076.87, max: 1180.76
