Date: 12-25 at 22:53:59, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1305.82(11), mean: 3106.57, max: 3666.40
Date: 12-25 at 22:54:48, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1251.36(11), mean: 2984.81, max: 3551.58
Date: 12-25 at 22:55:38, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1175.03(11), mean: 2719.93, max: 3409.07
Date: 12-25 at 22:56:22, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1172.43(11), mean: 2637.94, max: 3277.41
Date: 12-25 at 22:57:11, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1172.43(11), mean: 2281.61, max: 3141.05
Date: 12-25 at 22:58:07, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 1114.93(15), mean: 1248.62, max: 1390.29
Date: 12-25 at 22:58:56, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 962.05(11), mean: 1266.52, max: 1424.95
Date: 12-25 at 22:59:47, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 961.44(11), mean: 1299.37, max: 1483.42
Date: 12-25 at 23:00:41, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 961.44(11), mean: 1228.08, max: 1492.77
Date: 12-25 at 23:01:34, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 961.44(11), mean: 1124.43, max: 1265.33
Date: 12-25 at 23:02:32, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 956.69(11), mean: 1091.66, max: 1244.75
Date: 12-25 at 23:03:20, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 948.87(11), mean: 1093.14, max: 1254.96
Date: 12-25 at 23:04:13, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 948.87(11), mean: 1112.09, max: 1277.28
Date: 12-25 at 23:05:07, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 948.87(11), mean: 1031.77, max: 1122.87
Date: 12-25 at 23:06:03, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 948.87(11), mean: 997.29, max: 1044.32
Date: 12-25 at 23:06:54, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 942.66(12), mean: 1009.95, max: 1078.71
Date: 12-25 at 23:07:46, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 923.42(11), mean: 991.26, max: 1062.33
Date: 12-25 at 23:08:39, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 914.53(11), mean: 979.86, max: 1058.51
Date: 12-25 at 23:09:31, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 975.88, max: 1057.57
Date: 12-25 at 23:10:19, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 997.74, max: 1075.62
Date: 12-25 at 23:11:09, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 970.45, max: 1028.01
Date: 12-25 at 23:12:01, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 975.81, max: 1040.91
Date: 12-25 at 23:12:50, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 953.79, max: 1006.12
Date: 12-25 at 23:13:39, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 949.25, max: 1012.72
Date: 12-25 at 23:14:28, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 930.65, max: 1008.79
Date: 12-25 at 23:15:19, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 927.60, max: 1006.42
Date: 12-25 at 23:16:11, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 932.54, max: 1071.94
Date: 12-25 at 23:17:01, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 924.40, max: 1007.02
Date: 12-25 at 23:17:52, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 824.78, best obj: 873.90(10), mean: 919.97, max: 1012.72
