Date: 04-17 at 19:41:57, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 820.57(4), mean: 945.40, max: 1341.17
Date: 04-17 at 19:41:58, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 779.29(4), mean: 920.26, max: 1490.84
Date: 04-17 at 19:41:58, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1004.49, max: 1672.76
Date: 04-17 at 19:41:59, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1089.38, max: 1854.67
Date: 04-17 at 19:42:00, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1155.90, max: 1997.21
Date: 04-17 at 19:42:01, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1240.79, max: 2179.12
Date: 04-17 at 19:42:02, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1325.68, max: 2361.03
Date: 04-17 at 19:42:03, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1092.18, max: 1223.13
Date: 04-17 at 19:42:04, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 867.26, max: 1075.99
Date: 04-17 at 19:42:04, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 854.84, max: 1011.66
Date: 04-17 at 19:42:05, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 873.85, max: 1011.66
Date: 04-17 at 19:42:05, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1092.18, max: 1223.13
Date: 04-17 at 19:42:06, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1159.99, max: 1405.04
Date: 04-17 at 19:42:06, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1246.36, max: 1547.58
Date: 04-17 at 19:42:07, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1334.92, max: 1690.12
Date: 04-17 at 19:42:08, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 1092.18, max: 1223.13
Date: 04-17 at 19:42:09, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 890.55, max: 1037.45
Date: 04-17 at 19:42:09, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 775.78(4), mean: 862.80, max: 973.12
