Date: 04-15 at 21:50:04, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 897.49(4), mean: 1497.63, max: 1646.32
Date: 04-15 at 21:50:05, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 1663.01, max: 1828.23
Date: 04-15 at 21:50:06, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 1832.79, max: 2010.14
Date: 04-15 at 21:50:08, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 1993.33, max: 2182.14
Date: 04-15 at 21:50:09, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 2103.50, max: 2300.19
Date: 04-15 at 21:50:12, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 2213.68, max: 2418.23
Date: 04-15 at 21:50:14, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 2323.86, max: 2536.28
Date: 04-15 at 21:50:18, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 2659.36, max: 2895.75
Date: 04-15 at 21:50:22, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 2829.15, max: 3077.66
Date: 04-15 at 21:50:27, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 2998.93, max: 3259.57
Date: 04-15 at 21:50:33, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 3159.46, max: 3431.57
Date: 04-15 at 21:50:40, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 3494.97, max: 3791.04
Date: 04-15 at 21:50:49, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 3605.14, max: 3909.09
Date: 04-15 at 21:50:58, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 3765.68, max: 4081.09
Date: 04-15 at 21:51:09, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 3935.46, max: 4263.00
Date: 04-15 at 21:51:23, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 4270.97, max: 4622.47
Date: 04-15 at 21:51:38, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 831.43(4), mean: 4381.14, max: 4740.51
