Date: 04-17 at 20:10:35, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 810.06(4), mean: 1219.19, max: 1463.23
Date: 04-17 at 20:10:35, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 808.34(4), mean: 1388.86, max: 1645.15
Date: 04-17 at 20:10:36, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 808.34(4), mean: 1692.47, max: 1970.44
Date: 04-17 at 20:10:38, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 808.34(4), mean: 1862.25, max: 2152.35
Date: 04-17 at 20:10:39, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 808.34(4), mean: 2033.14, max: 2335.44
Date: 04-17 at 20:10:42, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 808.34(4), mean: 2336.75, max: 2660.73
Date: 04-17 at 20:10:46, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 808.34(4), mean: 1090.62, max: 1223.13
Date: 04-17 at 20:10:46, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 751.48(5), mean: 958.11, max: 1530.46
Date: 04-17 at 20:10:47, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 751.48(5), mean: 969.01, max: 1648.51
Date: 04-17 at 20:10:48, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 751.48(5), mean: 985.11, max: 1735.30
Date: 04-17 at 20:10:48, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 751.48(5), mean: 1023.77, max: 1949.56
Date: 04-17 at 20:10:49, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 751.48(5), mean: 1066.62, max: 2163.83
Date: 04-17 at 20:10:50, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 751.48(5), mean: 1086.58, max: 1223.13
Date: 04-17 at 20:10:50, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 751.48(5), mean: 863.42, max: 971.61
Date: 04-17 at 20:10:51, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 728.37(5), mean: 840.40, max: 971.61
Date: 04-17 at 20:10:51, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 937.15, max: 1153.53
Date: 04-17 at 20:10:52, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 1007.98, max: 1271.58
Date: 04-17 at 20:10:52, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 1061.04, max: 1360.01
Date: 04-17 at 20:10:53, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 1114.10, max: 1448.44
Date: 04-17 at 20:10:54, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 1236.78, max: 1652.91
Date: 04-17 at 20:10:55, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 1076.93, max: 1205.17
Date: 04-17 at 20:10:56, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 1136.88, max: 1387.09
Date: 04-17 at 20:10:56, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 1203.69, max: 1505.14
Date: 04-17 at 20:10:57, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 1337.10, max: 1687.06
Date: 04-17 at 20:10:58, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 1076.93, max: 1205.17
Date: 04-17 at 20:10:59, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 878.54, max: 1011.66
Date: 04-17 at 20:10:59, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 867.52, max: 1011.66
Date: 04-17 at 20:11:00, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 988.81, max: 1193.58
Date: 04-17 at 20:11:00, particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 1076.93, max: 1205.17
Date: 04-17 at 20:11:01, particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 861.47, max: 973.18
Date: 04-17 at 20:11:01, particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, best obj: 724.32(5), mean: 849.51, max: 971.61
