Date: 08-10 at 09:00:18, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1625.09(16), mean: 2656.14, max: 3451.64
Date: 08-10 at 09:01:23, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1564.69(16), mean: 2620.15, max: 3344.82
Date: 08-10 at 09:02:25, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1537.75(15), mean: 2250.23, max: 3032.86
Date: 08-10 at 09:03:33, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1516.30(15), mean: 2143.41, max: 3035.15
Date: 08-10 at 09:04:41, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1493.68(15), mean: 2164.49, max: 3009.68
Date: 08-10 at 09:05:44, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1493.68(15), mean: 1996.95, max: 2766.17
Date: 08-10 at 09:06:58, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1474.10(15), mean: 1756.03, max: 2657.73
Date: 08-10 at 09:08:05, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1424.68(14), mean: 1698.68, max: 2650.21
Date: 08-10 at 09:09:12, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1420.54(14), mean: 1684.52, max: 2672.06
Date: 08-10 at 09:10:13, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1417.21(14), mean: 1745.60, max: 2681.88
Date: 08-10 at 09:11:19, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1417.21(14), mean: 1656.93, max: 2687.79
Date: 08-10 at 09:12:27, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1417.21(14), mean: 1568.63, max: 2614.79
