Date: 08-15 at 17:53:36, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1676.90(15), mean: 2778.22, max: 3596.59
Date: 08-15 at 17:54:39, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1591.14(15), mean: 2775.95, max: 3613.43
Date: 08-15 at 17:55:46, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1569.11(15), mean: 1679.37, max: 1828.84
Date: 08-15 at 17:56:49, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1508.88(15), mean: 1588.34, max: 1779.14
Date: 08-15 at 17:57:47, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1493.21(15), mean: 1649.33, max: 1854.88
Date: 08-15 at 17:58:53, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1474.10(15), mean: 1723.83, max: 1943.40
Date: 08-15 at 17:59:56, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1474.10(15), mean: 1576.13, max: 1732.60
Date: 08-15 at 18:00:54, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1431.06(14), mean: 1556.35, max: 1691.32
Date: 08-15 at 18:01:46, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1414.64(14), mean: 1579.86, max: 1759.10
Date: 08-15 at 18:02:41, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1414.64(14), mean: 1582.27, max: 1724.57
Date: 08-15 at 18:03:44, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1414.64(14), mean: 1480.59, max: 1553.98
Date: 08-15 at 18:04:44, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1414.64(14), mean: 1559.43, max: 1645.93
Date: 08-15 at 18:05:55, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1414.64(14), mean: 1570.71, max: 1692.54
Date: 08-15 at 18:06:59, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1414.64(14), mean: 1661.55, max: 1887.84
Date: 08-15 at 18:07:58, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1412.32(14), mean: 1554.68, max: 1749.55
Date: 08-15 at 18:08:53, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1409.86(14), mean: 1590.29, max: 1769.63
Date: 08-15 at 18:09:59, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1407.37(14), mean: 1512.47, max: 1709.91
Date: 08-15 at 18:11:01, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1404.10(14), mean: 1468.63, max: 1684.39
Date: 08-15 at 18:12:05, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1404.10(14), mean: 1481.83, max: 1598.61
Date: 08-15 at 18:13:06, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1404.10(14), mean: 1461.37, max: 1567.94
Date: 08-15 at 18:14:09, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1404.10(14), mean: 1463.01, max: 1566.64
Date: 08-15 at 18:15:05, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1404.10(14), mean: 1507.81, max: 1657.00
Date: 08-15 at 18:16:14, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1404.10(14), mean: 1636.15, max: 1924.08
Date: 08-15 at 18:17:11, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1392.03(13), mean: 1485.17, max: 1711.77
Date: 08-15 at 18:18:10, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1377.59(13), mean: 1477.20, max: 1584.88
Date: 08-15 at 18:19:09, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1377.50(13), mean: 1497.31, max: 1641.02
Date: 08-15 at 18:20:05, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1377.50(13), mean: 1504.49, max: 1672.82
Date: 08-15 at 18:21:06, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1377.50(13), mean: 1480.17, max: 1626.26
Date: 08-15 at 18:22:04, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1377.50(13), mean: 1443.82, max: 1472.51
Date: 08-15 at 18:23:10, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1377.50(13), mean: 1437.00, max: 1472.51
Date: 08-15 at 18:24:10, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1377.50(13), mean: 1503.83, max: 1741.95
Date: 08-15 at 18:25:10, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1367.44(13), mean: 1457.06, max: 1736.84
Date: 08-15 at 18:26:07, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1464.37, max: 1745.52
Date: 08-15 at 18:27:11, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1426.55, max: 1480.65
Date: 08-15 at 18:28:11, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1421.13, max: 1474.98
Date: 08-15 at 18:29:09, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1430.81, max: 1516.64
Date: 08-15 at 18:30:16, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1419.19, max: 1474.95
Date: 08-15 at 18:31:21, #particle: 15, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1496.08, max: 1741.98
Date: 08-15 at 18:32:20, #particle: 15, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1442.77, max: 1763.99
Date: 08-15 at 18:33:13, #particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1457.82, max: 1654.91
Date: 08-15 at 18:34:11, #particle: 15, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1426.26, max: 1539.11
Date: 08-15 at 18:35:15, #particle: 15, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1512.57, max: 1755.74
Date: 08-15 at 18:36:13, #particle: 15, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 2554.21, max: 3050.37
Date: 08-15 at 18:37:17, #particle: 15, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 2479.61, max: 3056.88
Date: 08-15 at 18:38:22, #particle: 15, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1605.17, max: 1716.58
Date: 08-15 at 18:39:19, #particle: 15, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1705.77, max: 1881.46
Date: 08-15 at 18:40:14, #particle: 15, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1748.08, max: 1917.73
Date: 08-15 at 18:41:09, #particle: 15, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1732.04, max: 1945.70
Date: 08-15 at 18:42:08, #particle: 15, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1616.23, max: 1931.78
Date: 08-15 at 18:43:09, #particle: 15, iter: 58, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1665.74, max: 1826.82
Date: 08-15 at 18:44:10, #particle: 15, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 1592.00, max: 1784.58
Date: 08-15 at 18:45:14, #particle: 15, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 2559.61, max: 3092.28
Date: 08-15 at 18:46:15, #particle: 15, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 1261.67, best obj: 1359.72(13), mean: 2485.29, max: 3012.13
