Date: 12-27 at 22:59:24, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1681.07(6), mean: 3503.35, max: 4366.71
Date: 12-27 at 23:00:04, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1580.19(6), mean: 3063.68, max: 4042.56
Date: 12-27 at 23:00:36, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1571.33(6), mean: 2818.64, max: 3833.58
Date: 12-27 at 23:01:23, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1557.08(6), mean: 2687.59, max: 3841.77
Date: 12-27 at 23:01:58, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1518.44(11), mean: 2151.83, max: 2947.33
Date: 12-27 at 23:02:42, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1419.56(10), mean: 2172.48, max: 2981.33
Date: 12-27 at 23:03:20, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1397.58(10), mean: 2232.22, max: 3064.50
Date: 12-27 at 23:04:08, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1394.04(10), mean: 2128.84, max: 3037.05
Date: 12-27 at 23:04:50, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1394.04(10), mean: 1862.60, max: 2669.82
Date: 12-27 at 23:05:34, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1394.04(10), mean: 1597.75, max: 2422.41
Date: 12-27 at 23:06:13, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1394.04(10), mean: 1527.44, max: 1667.23
Date: 12-27 at 23:06:53, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1386.98(11), mean: 1558.52, max: 1749.15
Date: 12-27 at 23:07:36, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1373.21(11), mean: 1609.02, max: 1802.52
Date: 12-27 at 23:08:24, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1371.45(11), mean: 1590.99, max: 1840.46
Date: 12-27 at 23:09:10, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1371.45(11), mean: 1474.14, max: 1586.42
Date: 12-27 at 23:09:53, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1370.77(11), mean: 1473.93, max: 1653.11
Date: 12-27 at 23:10:38, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1349.72(10), mean: 1404.06, max: 1459.25
Date: 12-27 at 23:11:21, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1348.40(10), mean: 1461.12, max: 1552.41
Date: 12-27 at 23:12:04, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1348.40(10), mean: 1460.41, max: 1577.63
Date: 12-27 at 23:12:53, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1323.44(10), mean: 1365.18, max: 1409.71
Date: 12-27 at 23:13:30, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1322.61(10), mean: 1415.31, max: 1511.23
Date: 12-27 at 23:14:14, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1322.61(10), mean: 1444.40, max: 1552.19
Date: 12-27 at 23:14:57, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1322.61(10), mean: 1349.76, max: 1380.97
Date: 12-27 at 23:15:33, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1322.61(10), mean: 1401.29, max: 1474.46
Date: 12-27 at 23:16:20, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1294.39(10), mean: 1361.55, max: 1511.21
Date: 12-27 at 23:17:02, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1293.01(10), mean: 1348.29, max: 1458.64
Date: 12-27 at 23:17:47, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1288.25(10), mean: 1348.05, max: 1418.20
Date: 12-27 at 23:18:35, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1288.25(10), mean: 1334.72, max: 1461.80
Date: 12-27 at 23:19:18, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1288.25(10), mean: 1340.08, max: 1422.67
Date: 12-27 at 23:20:05, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1288.25(10), mean: 1326.46, max: 1380.18
Date: 12-27 at 23:20:54, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1288.25(10), mean: 1331.85, max: 1384.10
Date: 12-27 at 23:21:41, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1288.25(10), mean: 1624.09, max: 1902.00
Date: 12-27 at 23:22:25, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1288.25(10), mean: 1442.56, max: 1714.28
Date: 12-27 at 23:23:06, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1288.25(10), mean: 1473.33, max: 1773.77
Date: 12-27 at 23:23:51, #particle: 15, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1288.25(10), mean: 1363.32, max: 1492.81
Date: 12-27 at 23:24:38, #particle: 15, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1252.32(10), mean: 1573.34, max: 1793.74
Date: 12-27 at 23:25:20, #particle: 15, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1252.32(10), mean: 1414.32, max: 1691.06
