Date: 12-27 at 15:06:57, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1875.41(5), mean: 3200.65, max: 4156.13
Date: 12-27 at 15:07:34, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1739.32(5), mean: 2862.94, max: 3756.46
Date: 12-27 at 15:08:15, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1636.18(5), mean: 2560.36, max: 3327.61
Date: 12-27 at 15:08:49, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1629.08(5), mean: 2507.09, max: 3210.40
Date: 12-27 at 15:09:19, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1628.53(5), mean: 2004.36, max: 2606.49
Date: 12-27 at 15:09:56, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1628.53(5), mean: 1736.88, max: 1859.07
Date: 12-27 at 15:10:29, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1545.74(8), mean: 1649.59, max: 1849.72
Date: 12-27 at 15:11:03, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1505.44(7), mean: 1675.35, max: 1906.81
Date: 12-27 at 15:11:42, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1490.45(8), mean: 1616.35, max: 1765.76
Date: 12-27 at 15:12:25, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1476.74(9), mean: 1551.36, max: 1644.15
Date: 12-27 at 15:13:00, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1429.17(9), mean: 1539.89, max: 1654.48
Date: 12-27 at 15:13:35, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1334.96(9), mean: 1536.00, max: 1686.74
Date: 12-27 at 15:14:08, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1300.08(9), mean: 1589.64, max: 1742.45
Date: 12-27 at 15:14:50, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1254.83(9), mean: 1597.06, max: 1722.98
Date: 12-27 at 15:15:30, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1254.83(9), mean: 1547.08, max: 1667.69
Date: 12-27 at 15:16:12, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1254.83(9), mean: 1371.26, max: 1544.72
Date: 12-27 at 15:16:59, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1254.83(9), mean: 1368.87, max: 1554.00
Date: 12-27 at 15:17:40, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1254.83(9), mean: 1321.45, max: 1430.28
Date: 12-27 at 15:18:24, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1254.83(9), mean: 1507.80, max: 1767.93
Date: 12-27 at 15:19:02, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1236.36(8), mean: 1368.42, max: 1728.36
Date: 12-27 at 15:19:42, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1227.10(8), mean: 1392.45, max: 1778.93
Date: 12-27 at 15:20:22, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1227.10(8), mean: 1295.14, max: 1389.26
Date: 12-27 at 15:21:01, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1227.10(8), mean: 1270.79, max: 1433.49
Date: 12-27 at 15:21:43, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1227.10(8), mean: 1293.15, max: 1475.91
Date: 12-27 at 15:22:28, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1227.10(8), mean: 1276.54, max: 1400.97
Date: 12-27 at 15:23:07, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1227.10(8), mean: 1613.88, max: 2147.54
Date: 12-27 at 15:23:39, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1227.10(8), mean: 1391.97, max: 1635.98
Date: 12-27 at 15:24:23, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1227.10(8), mean: 1321.07, max: 1524.56
Date: 12-27 at 15:25:01, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1227.10(8), mean: 1299.59, max: 1406.69
Date: 12-27 at 15:25:47, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1223.32(8), mean: 1466.23, max: 1948.88
Date: 12-27 at 15:26:22, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1223.32(8), mean: 1459.58, max: 1897.65
