Date: 07-17 at 17:23:20, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 1112.95(6) mean: 2688.11, max: 4087.91
Date: 07-17 at 17:23:58, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 857.46(5) mean: 2192.51, max: 3873.32
Date: 07-17 at 17:24:24, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 846.39(5) mean: 1474.80, max: 2645.65
Date: 07-17 at 17:25:00, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 845.75(5) mean: 1474.67, max: 2692.26
Date: 07-17 at 17:25:26, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 825.35(7) mean: 975.35, max: 1136.91
Date: 07-17 at 17:25:53, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 807.12(7) mean: 924.72, max: 1060.95
Date: 07-17 at 17:26:17, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 807.12(7) mean: 938.11, max: 1075.31
Date: 07-17 at 17:26:43, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 807.12(7) mean: 900.32, max: 1001.00
Date: 07-17 at 17:27:19, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 807.12(7) mean: 877.66, max: 942.99
Date: 07-17 at 17:27:53, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 806.54(7) mean: 872.57, max: 935.44
Date: 07-17 at 17:28:18, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 806.54(7) mean: 848.07, max: 960.51
Date: 07-17 at 17:28:49, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 806.54(7) mean: 854.89, max: 922.37
Date: 07-17 at 17:29:22, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 778.27(6) mean: 813.38, max: 855.54
Date: 07-17 at 17:29:52, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 815.77, max: 880.51
Date: 07-17 at 17:30:23, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 825.01, max: 836.92
Date: 07-17 at 17:30:57, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 812.69, max: 819.68
Date: 07-17 at 17:31:28, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 804.19, max: 806.54
Date: 07-17 at 17:31:57, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 804.19, max: 806.54
Date: 07-17 at 17:32:28, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 824.43, max: 828.23
Date: 07-17 at 17:33:03, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 806.50, max: 811.97
Date: 07-17 at 17:33:28, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 788.59, max: 791.37
Date: 07-17 at 17:33:57, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 785.90, max: 791.22
Date: 07-17 at 17:34:26, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 785.90, max: 791.22
Date: 07-17 at 17:34:55, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 785.90, max: 791.22
Date: 07-17 at 17:35:26, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 785.90, max: 791.22
Date: 07-17 at 17:35:58, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 785.90, max: 791.22
Date: 07-17 at 17:36:30, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 785.90, max: 791.22
Date: 07-17 at 17:36:53, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 785.90, max: 791.22
Date: 07-17 at 17:37:24, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 771.24, max: 771.24
Date: 07-17 at 17:37:47, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 771.24, max: 771.24
Date: 07-17 at 17:38:10, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.29 best obj: 771.24(6) mean: 771.24, max: 771.24
