Date: 11-13 at 16:18:52, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1712.06(16), mean: 2865.09, max: 3570.67
Date: 11-13 at 16:20:20, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1692.64(18), mean: 2709.61, max: 3291.32
Date: 11-13 at 16:21:45, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1667.78(18), mean: 2706.62, max: 3298.30
Date: 11-13 at 16:23:13, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1654.05(17), mean: 2713.55, max: 3338.28
Date: 11-13 at 16:24:45, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1566.31(17), mean: 2187.85, max: 3124.23
Date: 11-13 at 16:26:16, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1565.41(16), mean: 2000.66, max: 3015.38
Date: 11-13 at 16:27:45, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1565.41(16), mean: 1999.54, max: 3080.10
Date: 11-13 at 16:29:26, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1565.41(16), mean: 1713.51, max: 1837.11
Date: 11-13 at 16:30:53, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1565.41(16), mean: 1740.60, max: 1857.24
Date: 11-13 at 16:32:14, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1565.41(16), mean: 1761.96, max: 1900.35
Date: 11-13 at 16:33:39, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1565.41(16), mean: 1747.77, max: 1909.37
Date: 11-13 at 16:35:13, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1565.41(16), mean: 1696.80, max: 1918.34
Date: 11-13 at 16:36:37, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1565.41(16), mean: 1693.99, max: 1981.77
Date: 11-13 at 16:38:06, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1565.41(16), mean: 1739.04, max: 2069.94
Date: 11-13 at 16:39:50, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1559.98(16), mean: 1612.60, max: 1734.10
Date: 11-13 at 16:41:19, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1556.46(16), mean: 1608.73, max: 1719.59
Date: 11-13 at 16:42:47, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1613.91, max: 1742.22
Date: 11-13 at 16:44:17, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1597.19, max: 1703.10
Date: 11-13 at 16:45:48, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1597.28, max: 1656.31
Date: 11-13 at 16:47:22, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1597.40, max: 1694.99
Date: 11-13 at 16:48:46, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1656.34, max: 1727.56
Date: 11-13 at 16:50:13, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1582.91, max: 1660.10
Date: 11-13 at 16:51:41, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1587.49, max: 1624.01
Date: 11-13 at 16:53:06, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1589.52, max: 1693.33
Date: 11-13 at 16:54:30, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1592.10, max: 1756.92
Date: 11-13 at 16:56:01, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1579.50, max: 1674.36
Date: 11-13 at 16:57:28, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1541.06(15), mean: 1582.70, max: 1695.13
