Date: 07-12 at 03:48:42, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1824.98(18) mean: 2783.31, max: 3563.12
Date: 07-12 at 03:49:38, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1768.53(17) mean: 2705.45, max: 3444.99
Date: 07-12 at 03:50:38, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1756.46(17) mean: 2629.39, max: 3036.52
Date: 07-12 at 03:51:39, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1732.59(16) mean: 2474.55, max: 3037.46
Date: 07-12 at 03:52:35, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1731.48(16) mean: 2400.15, max: 2904.16
Date: 07-12 at 03:53:37, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1731.48(16) mean: 2223.69, max: 2781.86
Date: 07-12 at 03:54:40, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1731.48(16) mean: 2133.49, max: 2790.69
Date: 07-12 at 03:55:37, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1731.06(17) mean: 1986.27, max: 2719.00
Date: 07-12 at 03:56:37, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1717.90(18) mean: 1890.77, max: 2075.50
Date: 07-12 at 03:57:36, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1716.36(17) mean: 1954.72, max: 2144.59
Date: 07-12 at 03:58:35, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1699.05(17) mean: 1848.25, max: 2168.09
Date: 07-12 at 03:59:36, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1699.05(17) mean: 1852.15, max: 2054.55
Date: 07-12 at 04:00:36, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1699.05(17) mean: 1822.49, max: 2054.56
Date: 07-12 at 04:01:37, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1689.72(16) mean: 1764.82, max: 1893.38
Date: 07-12 at 04:02:37, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1665.29(16) mean: 1783.35, max: 1920.94
Date: 07-12 at 04:03:29, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1656.47(16) mean: 1819.15, max: 2012.53
Date: 07-12 at 04:04:26, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1595.06(17) mean: 1777.16, max: 1927.64
Date: 07-12 at 04:05:24, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1572.21(16) mean: 1796.88, max: 2007.08
Date: 07-12 at 04:06:23, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1570.37(16) mean: 1738.22, max: 1974.94
Date: 07-12 at 04:07:24, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1570.37(16) mean: 1700.59, max: 1785.31
Date: 07-12 at 04:08:22, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1570.37(16) mean: 1693.37, max: 1785.31
Date: 07-12 at 04:09:15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1570.37(16) mean: 1722.87, max: 1820.07
Date: 07-12 at 04:10:20, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1570.37(16) mean: 1681.34, max: 1784.40
Date: 07-12 at 04:11:09, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1570.37(16) mean: 1754.48, max: 1854.41
Date: 07-12 at 04:12:04, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1570.37(16) mean: 1756.55, max: 1892.14
