Date: 07-12 at 09:51:09, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1862.38(17) mean: 2804.24, max: 3477.27
Date: 07-12 at 09:52:04, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1787.62(17) mean: 2799.21, max: 3427.84
Date: 07-12 at 09:53:05, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1727.93(17) mean: 2545.58, max: 2986.08
Date: 07-12 at 09:54:07, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1723.86(17) mean: 2254.49, max: 2841.54
Date: 07-12 at 09:55:04, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1693.50(18) mean: 2183.72, max: 2843.87
Date: 07-12 at 09:56:02, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1657.11(17) mean: 2200.46, max: 2863.84
Date: 07-12 at 09:57:06, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1654.87(17) mean: 2136.24, max: 2875.13
Date: 07-12 at 09:58:09, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1654.87(17) mean: 1746.09, max: 1815.79
Date: 07-12 at 09:59:11, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.98(16) mean: 1766.78, max: 1910.99
Date: 07-12 at 10:00:12, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.98(16) mean: 1701.89, max: 1779.67
Date: 07-12 at 10:01:05, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.98(16) mean: 1764.37, max: 1856.50
Date: 07-12 at 10:02:04, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.98(16) mean: 1782.38, max: 1900.72
Date: 07-12 at 10:03:01, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1610.98(16) mean: 1816.76, max: 1955.94
Date: 07-12 at 10:04:04, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.92(16) mean: 1707.43, max: 1864.00
Date: 07-12 at 10:05:06, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1703.79, max: 1862.68
Date: 07-12 at 10:06:06, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1682.12, max: 1770.90
Date: 07-12 at 10:07:03, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1709.70, max: 1806.32
Date: 07-12 at 10:08:03, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1745.51, max: 1849.82
Date: 07-12 at 10:09:00, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1728.29, max: 1900.66
Date: 07-12 at 10:10:03, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1665.96, max: 1723.89
Date: 07-12 at 10:11:00, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1685.28, max: 1758.71
Date: 07-12 at 10:11:52, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1754.50, max: 1845.36
Date: 07-12 at 10:12:50, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1741.36, max: 1855.01
Date: 07-12 at 10:13:51, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1687.22, max: 1892.82
Date: 07-12 at 10:14:52, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1596.45(16) mean: 1662.48, max: 1754.24
Date: 07-12 at 10:15:52, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1589.89(16) mean: 1667.22, max: 1747.37
Date: 07-12 at 10:16:52, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1588.98(16) mean: 1650.36, max: 1739.08
Date: 07-12 at 10:17:48, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1461.23 best obj: 1588.98(16) mean: 1663.29, max: 1788.86
