Date: 08-06 at 22:18:06, iter: 1, new3, Khoo: 1239.37, current_best: 1457.84 best obj: 1457.84(17) mean: 2208.83, max: 2996.40
Date: 08-06 at 22:20:26, iter: 2, new3, Khoo: 1239.37, current_best: 1429.61 best obj: 1429.61(17) mean: 2224.09, max: 3017.38
Date: 08-06 at 22:22:52, iter: 3, new3, Khoo: 1239.37, current_best: 1391.33 best obj: 1391.33(16) mean: 2129.50, max: 3029.00
Date: 08-06 at 22:25:11, iter: 4, new3, Khoo: 1239.37, current_best: 1391.33 best obj: 1391.33(16) mean: 2139.55, max: 3028.82
Date: 08-06 at 22:27:43, iter: 5, new3, Khoo: 1239.37, current_best: 1391.33 best obj: 1391.33(16) mean: 1872.69, max: 2820.15
Date: 08-06 at 22:30:04, iter: 6, new3, Khoo: 1239.37, current_best: 1391.33 best obj: 1391.33(16) mean: 1832.15, max: 2774.59
Date: 08-06 at 22:32:30, iter: 7, new3, Khoo: 1239.37, current_best: 1362.32 best obj: 1362.32(16) mean: 1651.00, max: 2689.84
Date: 08-06 at 22:34:50, iter: 8, new3, Khoo: 1239.37, current_best: 1349.51 best obj: 1349.51(16) mean: 1684.99, max: 2645.53
Date: 08-06 at 22:37:19, iter: 9, new3, Khoo: 1239.37, current_best: 1349.51 best obj: 1349.51(16) mean: 1465.90, max: 1724.16
Date: 08-06 at 22:39:42, iter: 10, new3, Khoo: 1239.37, current_best: 1334.20 best obj: 1334.20(16) mean: 1406.76, max: 1520.73
Date: 08-06 at 22:42:00, iter: 11, new3, Khoo: 1239.37, current_best: 1325.93 best obj: 1325.93(16) mean: 1467.25, max: 1577.50
Date: 08-06 at 22:44:16, iter: 12, new3, Khoo: 1239.37, current_best: 1299.40 best obj: 1299.40(15) mean: 1427.23, max: 1559.07
Date: 08-06 at 22:46:25, iter: 13, new3, Khoo: 1239.37, current_best: 1299.40 best obj: 1299.40(15) mean: 1424.84, max: 1555.34
Date: 08-06 at 22:48:53, iter: 14, new3, Khoo: 1239.37, current_best: 1296.29 best obj: 1296.29(15) mean: 1352.60, max: 1427.74
Date: 08-06 at 22:50:58, iter: 15, new3, Khoo: 1239.37, current_best: 1296.05 best obj: 1296.05(15) mean: 1384.46, max: 1459.79
Date: 08-06 at 22:53:12, iter: 16, new3, Khoo: 1239.37, current_best: 1292.40 best obj: 1292.40(15) mean: 1343.78, max: 1436.67
Date: 08-06 at 22:55:27, iter: 17, new3, Khoo: 1239.37, current_best: 1286.22 best obj: 1286.22(15) mean: 1369.02, max: 1489.94
Date: 08-06 at 22:57:43, iter: 18, new3, Khoo: 1239.37, current_best: 1285.98 best obj: 1285.98(15) mean: 1366.90, max: 1489.56
Date: 08-06 at 22:59:53, iter: 19, new3, Khoo: 1239.37, current_best: 1285.98 best obj: 1285.98(15) mean: 1344.40, max: 1441.05
Date: 08-06 at 23:02:03, iter: 20, new3, Khoo: 1239.37, current_best: 1285.98 best obj: 1285.98(15) mean: 1395.50, max: 1498.68
Date: 08-06 at 23:04:21, iter: 21, new3, Khoo: 1239.37, current_best: 1278.59 best obj: 1278.59(15) mean: 1317.35, max: 1365.18
Date: 08-06 at 23:06:38, iter: 22, new3, Khoo: 1239.37, current_best: 1276.74 best obj: 1276.74(15) mean: 1306.47, max: 1350.88
Date: 08-06 at 23:08:47, iter: 23, new3, Khoo: 1239.37, current_best: 1276.74 best obj: 1276.74(15) mean: 1304.97, max: 1334.98
Date: 08-06 at 23:11:04, iter: 24, new3, Khoo: 1239.37, current_best: 1276.74 best obj: 1276.74(15) mean: 1304.15, max: 1346.85
Date: 08-06 at 23:13:22, iter: 25, new3, Khoo: 1239.37, current_best: 1276.74 best obj: 1276.74(15) mean: 1303.52, max: 1334.78
Date: 08-06 at 23:15:34, iter: 27, new3, Khoo: 1239.37, current_best: 1276.74 best obj: 1276.74(15) mean: 1348.50, max: 1509.30
Date: 08-06 at 23:17:42, iter: 28, new3, Khoo: 1239.37, current_best: 1276.74 best obj: 1276.74(15) mean: 1310.96, max: 1393.07
Date: 08-06 at 23:19:32, iter: 29, new3, Khoo: 1239.37, current_best: 1276.74 best obj: 1276.74(15) mean: 1355.28, max: 1448.90
Date: 08-06 at 23:22:05, iter: 30, new3, Khoo: 1239.37, current_best: 1272.73 best obj: 1272.73(14) mean: 1325.88, max: 1463.77
Date: 08-06 at 23:24:41, iter: 31, new3, Khoo: 1239.37, current_best: 1272.73 best obj: 1272.73(14) mean: 1302.80, max: 1419.37
Date: 08-06 at 23:26:59, iter: 32, new3, Khoo: 1239.37, current_best: 1272.73 best obj: 1272.73(14) mean: 1330.53, max: 1397.50
Date: 08-06 at 23:29:29, iter: 33, new3, Khoo: 1239.37, current_best: 1272.73 best obj: 1272.73(14) mean: 1288.69, max: 1354.29
Date: 08-06 at 23:31:56, iter: 35, new3, Khoo: 1239.37, current_best: 1272.73 best obj: 1272.73(14) mean: 1317.96, max: 1443.81
Date: 08-06 at 23:34:26, iter: 36, new3, Khoo: 1239.37, current_best: 1272.73 best obj: 1272.73(14) mean: 1296.89, max: 1458.15
Date: 08-06 at 23:36:52, iter: 37, new3, Khoo: 1239.37, current_best: 1272.73 best obj: 1272.73(14) mean: 1284.98, max: 1321.23
Date: 08-06 at 23:39:05, iter: 38, new3, Khoo: 1239.37, current_best: 1272.73 best obj: 1272.73(14) mean: 1292.39, max: 1343.70
Date: 08-06 at 23:41:36, iter: 39, new3, Khoo: 1239.37, current_best: 1269.71 best obj: 1269.71(14) mean: 1290.35, max: 1375.98
Date: 08-06 at 23:44:07, iter: 40, new3, Khoo: 1239.37, current_best: 1269.71 best obj: 1269.71(14) mean: 1285.71, max: 1329.35
Date: 08-06 at 23:46:30, iter: 41, new3, Khoo: 1239.37, current_best: 1269.71 best obj: 1269.71(14) mean: 1280.88, max: 1306.36
Date: 08-06 at 23:48:58, iter: 42, new3, Khoo: 1239.37, current_best: 1269.71 best obj: 1269.71(14) mean: 1310.85, max: 1337.62
Date: 08-06 at 23:51:41, iter: 44, new3, Khoo: 1239.37, current_best: 1269.71 best obj: 1269.71(14) mean: 1308.04, max: 1429.23
Date: 08-06 at 23:54:03, iter: 45, new3, Khoo: 1239.37, current_best: 1269.71 best obj: 1269.71(14) mean: 1284.38, max: 1344.87
Date: 08-06 at 23:56:28, iter: 46, new3, Khoo: 1239.37, current_best: 1269.71 best obj: 1269.71(14) mean: 1305.30, max: 1342.92
Date: 08-06 at 23:58:51, iter: 47, new3, Khoo: 1239.37, current_best: 1269.71 best obj: 1269.71(14) mean: 1303.10, max: 1370.81
Date: 08-07 at 00:01:35, iter: 49, new3, Khoo: 1239.37, current_best: 1269.71 best obj: 1269.71(14) mean: 1318.93, max: 1443.75
Date: 08-07 at 00:03:56, iter: 50, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1269.29(14) mean: 1312.36, max: 1462.42
Date: 08-07 at 00:06:18, iter: 51, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1269.29(14) mean: 1337.82, max: 1488.30
Date: 08-07 at 00:08:49, iter: 52, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1269.29(14) mean: 1294.97, max: 1362.51
Date: 08-07 at 00:11:08, iter: 53, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1269.29(14) mean: 1290.04, max: 1386.65
Date: 08-07 at 00:13:55, iter: 55, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1269.29(14) mean: 1317.15, max: 1546.91
Date: 08-07 at 00:16:24, iter: 56, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1269.29(14) mean: 1293.93, max: 1375.95
Date: 08-07 at 00:18:33, iter: 57, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1269.29(14) mean: 1309.73, max: 1407.17
Date: 08-07 at 00:20:58, iter: 58, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1269.29(14) mean: 1285.46, max: 1335.52
Date: 08-07 at 00:23:31, iter: 60, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1269.29(14) mean: 1303.00, max: 1416.42
Date: 08-07 at 00:26:20, iter: 62, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1269.29(15) mean: 1308.64, max: 1414.31
Date: 08-07 at 00:28:38, iter: 63, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1281.37(14) mean: 1354.01, max: 1417.99
Date: 08-07 at 00:30:43, iter: 64, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1277.18(14) mean: 1397.12, max: 1466.58
Date: 08-07 at 00:33:24, iter: 66, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1276.42(14) mean: 1400.32, max: 1561.55
Date: 08-07 at 00:35:40, iter: 67, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1276.42(14) mean: 1428.31, max: 1589.87
Date: 08-07 at 00:38:02, iter: 68, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1276.42(14) mean: 1361.83, max: 1436.58
Date: 08-07 at 00:40:30, iter: 69, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1276.42(14) mean: 1363.41, max: 1441.61
Date: 08-07 at 00:43:06, iter: 71, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1274.64(14) mean: 1381.96, max: 1654.40
Date: 08-07 at 00:45:28, iter: 72, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1274.64(14) mean: 1390.16, max: 1690.73
Date: 08-07 at 00:48:15, iter: 74, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1274.19(16) mean: 1315.50, max: 1642.32
Date: 08-07 at 00:50:41, iter: 75, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1283.27(14) mean: 1473.69, max: 1676.70
Date: 08-07 at 00:53:18, iter: 77, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1275.27(14) mean: 1542.31, max: 1751.97
Date: 08-07 at 00:55:46, iter: 78, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1272.94(14) mean: 1510.59, max: 1758.66
Date: 08-07 at 00:57:52, iter: 79, new3, Khoo: 1239.37, current_best: 1269.29 best obj: 1271.07(14) mean: 1518.82, max: 1761.50
Date: 08-07 at 01:00:28, iter: 80, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1265.39(14) mean: 1497.19, max: 1777.25
Date: 08-07 at 01:02:53, iter: 81, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1265.39(14) mean: 1513.18, max: 1818.21
Date: 08-07 at 01:05:31, iter: 82, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1265.39(14) mean: 1479.93, max: 1693.18
Date: 08-07 at 01:08:06, iter: 83, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1265.39(14) mean: 1480.90, max: 1671.35
Date: 08-07 at 01:10:32, iter: 85, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1265.39(14) mean: 1550.17, max: 1834.64
Date: 08-07 at 01:13:02, iter: 86, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1265.39(14) mean: 1500.72, max: 1825.10
Date: 08-07 at 01:15:17, iter: 87, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1265.39(14) mean: 1487.66, max: 1693.86
Date: 08-07 at 01:17:37, iter: 88, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1265.39(14) mean: 1494.19, max: 1720.58
Date: 08-07 at 01:20:07, iter: 90, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1265.39(14) mean: 1544.80, max: 1759.15
Date: 08-07 at 01:22:57, iter: 92, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1265.39(15) mean: 1456.59, max: 1681.24
Date: 08-07 at 01:25:19, iter: 93, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1282.12(14) mean: 1531.13, max: 1824.06
Date: 08-07 at 01:27:48, iter: 94, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1276.46(14) mean: 1532.41, max: 1863.10
Date: 08-07 at 01:30:27, iter: 96, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1275.83(14) mean: 1566.03, max: 1816.31
Date: 08-07 at 01:32:34, iter: 97, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1275.15(14) mean: 1588.16, max: 1848.30
Date: 08-07 at 01:35:04, iter: 98, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1275.15(14) mean: 1574.20, max: 1795.71
Date: 08-07 at 01:37:32, iter: 99, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1275.15(14) mean: 1534.48, max: 1795.71
Date: 08-07 at 01:40:06, iter: 101, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1275.15(14) mean: 1586.22, max: 1994.60
Date: 08-07 at 01:42:29, iter: 102, new3, Khoo: 1239.37, current_best: 1265.39 best obj: 1275.15(14) mean: 1514.55, max: 1713.25
