Date: 02-05 at 06:57:03, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 1100.88(4), mean: 2775.20, max: 3297.51
Date: 02-05 at 06:58:11, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 992.05(4), mean: 2285.32, max: 2888.66
Date: 02-05 at 06:59:01, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 981.67(4), mean: 1553.06, max: 2223.50
Date: 02-05 at 06:59:53, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 979.15(5), mean: 1074.23, max: 1205.18
Date: 02-05 at 07:00:51, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 955.80(5), mean: 1096.46, max: 1241.00
Date: 02-05 at 07:01:43, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 943.64(5), mean: 1036.24, max: 1192.82
Date: 02-05 at 07:02:50, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 942.24(5), mean: 1038.65, max: 1215.52
Date: 02-05 at 07:03:58, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 914.40(5), mean: 967.33, max: 998.43
Date: 02-05 at 07:05:06, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 909.65(5), mean: 959.60, max: 1009.58
Date: 02-05 at 07:06:18, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 909.12(5), mean: 939.56, max: 973.57
Date: 02-05 at 07:06:59, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 909.12(5), mean: 993.18, max: 1048.35
Date: 02-05 at 07:08:08, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 909.12(5), mean: 943.25, max: 996.81
Date: 02-05 at 07:08:49, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 909.12(5), mean: 984.14, max: 1081.49
Date: 02-05 at 07:09:45, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 909.12(5), mean: 931.79, max: 1108.18
Date: 02-05 at 07:10:48, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 904.64(4), mean: 2335.36, max: 2903.49
Date: 02-05 at 07:11:33, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 904.64(4), mean: 1165.17, max: 2055.27
Date: 02-05 at 07:12:24, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 904.64(4), mean: 1160.53, max: 1888.79
Date: 02-05 at 07:13:10, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 904.64(4), mean: 1082.51, max: 1217.02
Date: 02-05 at 07:14:06, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 904.64(4), mean: 2220.09, max: 2765.35
Date: 02-05 at 07:14:52, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 797.99, best obj: 904.64(4), mean: 1184.92, max: 1994.02
