Date: 07-10 at 14:48:25, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1502.79(15) mean: 2319.11, max: 3328.49
Date: 07-10 at 14:49:15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1483.17(15) mean: 2168.71, max: 3155.53
Date: 07-10 at 14:50:08, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1473.52(15) mean: 2102.39, max: 3037.20
Date: 07-10 at 14:51:00, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1470.28(15) mean: 2133.35, max: 3075.53
Date: 07-10 at 14:51:57, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1441.73(14) mean: 2050.42, max: 2927.67
Date: 07-10 at 14:52:47, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1441.47(14) mean: 2018.78, max: 2873.48
Date: 07-10 at 14:53:44, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1441.47(14) mean: 1802.02, max: 2790.12
Date: 07-10 at 14:54:38, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1441.47(14) mean: 1623.61, max: 1709.92
Date: 07-10 at 14:55:26, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1429.93(14) mean: 1627.58, max: 1747.41
Date: 07-10 at 14:56:18, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1402.23(14) mean: 1484.59, max: 1551.04
Date: 07-10 at 14:57:14, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1381.87(13) mean: 1499.20, max: 1568.93
Date: 07-10 at 14:58:02, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1378.63(13) mean: 1564.42, max: 1660.34
Date: 07-10 at 14:58:52, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.72(13) mean: 1496.15, max: 1697.44
Date: 07-10 at 14:59:48, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.72(13) mean: 1446.35, max: 1515.81
Date: 07-10 at 15:00:37, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.72(13) mean: 1436.92, max: 1492.27
Date: 07-10 at 15:01:30, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.72(13) mean: 1461.96, max: 1493.88
Date: 07-10 at 15:02:27, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.72(13) mean: 1441.64, max: 1504.69
Date: 07-10 at 15:03:18, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.72(13) mean: 1496.54, max: 1647.36
Date: 07-10 at 15:04:05, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.72(13) mean: 1548.48, max: 1746.28
Date: 07-10 at 15:04:57, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.72(13) mean: 1474.76, max: 1760.42
Date: 07-10 at 15:05:48, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1372.39(13) mean: 1422.89, max: 1532.72
Date: 07-10 at 15:06:38, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.19(13) mean: 1417.23, max: 1523.95
Date: 07-10 at 15:07:30, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.19(13) mean: 1439.22, max: 1554.98
Date: 07-10 at 15:08:17, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.19(13) mean: 1426.03, max: 1608.86
Date: 07-10 at 15:09:07, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.19(13) mean: 1428.90, max: 1500.77
Date: 07-10 at 15:09:57, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.19(13) mean: 1413.11, max: 1474.43
Date: 07-10 at 15:10:53, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.19(13) mean: 1470.51, max: 1718.00
Date: 07-10 at 15:11:43, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.19(13) mean: 1477.98, max: 1794.28
Date: 07-10 at 15:12:33, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.19(13) mean: 1426.43, max: 1796.23
Date: 07-10 at 15:13:24, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.19(13) mean: 1471.53, max: 1767.29
Date: 07-10 at 15:14:23, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1360.74(13) mean: 1462.65, max: 1692.15
Date: 07-10 at 15:15:11, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1360.74(13) mean: 1425.24, max: 1629.48
Date: 07-10 at 15:15:58, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1360.74(13) mean: 1429.08, max: 1605.14
Date: 07-10 at 15:16:48, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1360.74(13) mean: 1435.29, max: 1635.30
