Date: 07-10 at 10:33:59, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1610.02(15) mean: 2612.05, max: 3193.92
Date: 07-10 at 10:34:53, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1467.98(14) mean: 2346.62, max: 3170.93
Date: 07-10 at 10:35:43, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1460.42(14) mean: 2292.63, max: 3149.21
Date: 07-10 at 10:36:36, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1460.42(14) mean: 2237.40, max: 3115.78
Date: 07-10 at 10:37:31, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1460.42(14) mean: 2173.66, max: 3064.97
Date: 07-10 at 10:38:22, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1460.42(14) mean: 2057.92, max: 3105.83
Date: 07-10 at 10:39:15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1460.42(14) mean: 1926.10, max: 2993.27
Date: 07-10 at 10:40:09, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1460.42(14) mean: 1918.62, max: 2727.81
Date: 07-10 at 10:41:00, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1460.42(14) mean: 1699.50, max: 2023.88
Date: 07-10 at 10:41:51, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1460.42(14) mean: 1697.12, max: 2015.19
Date: 07-10 at 10:42:45, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1447.67(15) mean: 1500.42, max: 1551.68
Date: 07-10 at 10:43:33, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1445.98(15) mean: 1565.11, max: 1638.00
Date: 07-10 at 10:44:29, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1423.93(15) mean: 1549.78, max: 1692.71
Date: 07-10 at 10:45:26, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.62(14) mean: 1506.92, max: 1748.07
Date: 07-10 at 10:46:21, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.57(14) mean: 1466.19, max: 1532.99
Date: 07-10 at 10:47:12, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.57(14) mean: 1463.30, max: 1536.80
Date: 07-10 at 10:47:58, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.57(14) mean: 1486.59, max: 1592.82
Date: 07-10 at 10:48:49, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.57(14) mean: 1506.31, max: 1654.40
Date: 07-10 at 10:49:38, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.57(14) mean: 1522.95, max: 1644.56
Date: 07-10 at 10:50:32, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.57(14) mean: 1560.29, max: 1738.68
Date: 07-10 at 10:51:22, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.57(14) mean: 1518.42, max: 1711.07
Date: 07-10 at 10:52:18, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.57(14) mean: 1462.27, max: 1532.41
Date: 07-10 at 10:53:07, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.57(14) mean: 1480.66, max: 1551.90
Date: 07-10 at 10:53:56, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1405.57(14) mean: 1549.26, max: 1774.34
Date: 07-10 at 10:54:47, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1464.31, max: 1648.02
Date: 07-10 at 10:55:36, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1450.38, max: 1566.75
Date: 07-10 at 10:56:32, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1447.38, max: 1593.06
Date: 07-10 at 10:57:21, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1423.51, max: 1471.94
Date: 07-10 at 10:58:13, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1433.10, max: 1534.70
Date: 07-10 at 10:59:02, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1503.70, max: 1722.93
Date: 07-10 at 10:59:50, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1483.11, max: 1735.50
Date: 07-10 at 11:00:40, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1506.16, max: 1761.95
Date: 07-10 at 11:01:33, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1460.93, max: 1636.86
Date: 07-10 at 11:02:31, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1463.37, max: 1618.42
Date: 07-10 at 11:03:19, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.23(13) mean: 1432.72, max: 1566.12
Date: 07-10 at 11:04:07, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.07(13) mean: 1430.79, max: 1495.35
Date: 07-10 at 11:04:58, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1391.07(13) mean: 1424.07, max: 1528.93
Date: 07-10 at 11:05:45, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1387.04(13) mean: 1411.80, max: 1462.08
Date: 07-10 at 11:06:37, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1387.04(13) mean: 1422.48, max: 1485.51
Date: 07-10 at 11:07:23, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1387.04(13) mean: 1464.80, max: 1550.34
Date: 07-10 at 11:08:20, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1387.04(13) mean: 1427.40, max: 1610.50
Date: 07-10 at 11:09:08, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.91(13) mean: 1424.80, max: 1532.41
Date: 07-10 at 11:09:54, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.91(13) mean: 1450.59, max: 1560.24
Date: 07-10 at 11:10:46, iter: 49, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.75(13) mean: 1408.03, max: 1529.00
Date: 07-10 at 11:11:32, iter: 50, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.75(13) mean: 1407.10, max: 1522.72
Date: 07-10 at 11:12:20, iter: 51, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.75(13) mean: 1409.87, max: 1522.28
Date: 07-10 at 11:13:12, iter: 52, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.75(13) mean: 1405.66, max: 1513.69
Date: 07-10 at 11:14:03, iter: 53, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.75(13) mean: 1401.16, max: 1473.03
Date: 07-10 at 11:14:56, iter: 55, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.75(13) mean: 1437.61, max: 1728.34
Date: 07-10 at 11:15:45, iter: 56, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.75(13) mean: 1430.95, max: 1793.82
Date: 07-10 at 11:16:41, iter: 57, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.75(13) mean: 1434.67, max: 1816.68
Date: 07-10 at 11:17:33, iter: 58, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.75(13) mean: 1425.94, max: 1806.30
Date: 07-10 at 11:18:26, iter: 60, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.75(13) mean: 1445.33, max: 1996.03
Date: 07-10 at 11:19:18, iter: 61, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1382.05(13) mean: 1404.34, max: 1503.07
Date: 07-10 at 11:20:01, iter: 62, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.22(13) mean: 1413.57, max: 1532.44
Date: 07-10 at 11:20:51, iter: 63, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.22(13) mean: 1471.11, max: 1609.70
Date: 07-10 at 11:21:47, iter: 64, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.22(13) mean: 1447.15, max: 1495.37
Date: 07-10 at 11:22:36, iter: 65, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.22(13) mean: 1437.97, max: 1545.04
Date: 07-10 at 11:23:30, iter: 66, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.22(13) mean: 1423.86, max: 1524.71
Date: 07-10 at 11:24:19, iter: 68, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.22(13) mean: 1511.70, max: 1753.82
Date: 07-10 at 11:25:11, iter: 69, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1376.22(13) mean: 1462.09, max: 1689.69
