Date: 12-28 at 01:49:54, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 1167.33(4), mean: 3057.73, max: 3644.32
Date: 12-28 at 01:50:37, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 1040.19(4), mean: 2757.69, max: 3460.15
Date: 12-28 at 01:51:12, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 974.10(4), mean: 2072.56, max: 2747.49
Date: 12-28 at 01:51:38, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 970.53(4), mean: 1402.43, max: 1846.23
Date: 12-28 at 01:52:10, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 958.86(4), mean: 1016.51, max: 1163.08
Date: 12-28 at 01:52:42, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 937.44(4), mean: 964.82, max: 998.53
Date: 12-28 at 01:53:22, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 924.00(4), mean: 1002.59, max: 1036.83
Date: 12-28 at 01:53:50, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 897.46(4), mean: 1047.27, max: 1114.45
Date: 12-28 at 01:54:16, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 897.46(4), mean: 928.31, max: 1051.88
Date: 12-28 at 01:54:55, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 897.46(4), mean: 929.02, max: 993.33
Date: 12-28 at 01:55:22, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 897.46(4), mean: 899.42, max: 914.63
Date: 12-28 at 01:55:50, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 893.61(4), mean: 897.58, max: 903.09
Date: 12-28 at 01:56:20, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 885.59(4), mean: 895.45, max: 917.81
Date: 12-28 at 01:56:44, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 881.77(4), mean: 910.06, max: 914.07
Date: 12-28 at 01:57:16, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 889.36, max: 900.28
Date: 12-28 at 01:57:56, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 885.21, max: 910.17
Date: 12-28 at 01:58:34, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 879.28, max: 883.46
Date: 12-28 at 01:59:00, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 877.87, max: 898.81
Date: 12-28 at 01:59:26, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 876.37, max: 876.37
Date: 12-28 at 01:59:55, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 1171.34, max: 1480.02
Date: 12-28 at 02:00:25, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 1035.41, max: 1448.40
Date: 12-28 at 02:00:54, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 931.10, max: 1061.03
Date: 12-28 at 02:01:23, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 905.83, max: 1000.26
Date: 12-28 at 02:02:00, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 1261.15, max: 1608.15
Date: 12-28 at 02:02:31, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 797.99, best obj: 876.37(4), mean: 1115.49, max: 1470.67
