Date: 01-22 at 06:59:09, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 1350.76(10), mean: 3280.37, max: 3863.40
Date: 01-22 at 06:59:51, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 1164.03(10), mean: 2910.14, max: 3604.23
Date: 01-22 at 07:00:34, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 1146.11(10), mean: 2649.98, max: 3412.63
Date: 01-22 at 07:01:21, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 1104.78(13), mean: 2496.10, max: 3385.64
Date: 01-22 at 07:02:04, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 986.02(13), mean: 2104.35, max: 3086.52
Date: 01-22 at 07:02:52, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 969.94(13), mean: 1836.92, max: 2967.71
Date: 01-22 at 07:03:47, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 944.77(12), mean: 1630.39, max: 2948.80
Date: 01-22 at 07:04:35, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 916.52(11), mean: 1331.64, max: 2815.40
Date: 01-22 at 07:05:25, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 914.64(11), mean: 1320.32, max: 2662.31
Date: 01-22 at 07:06:10, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 914.64(11), mean: 1115.50, max: 2014.90
Date: 01-22 at 07:07:04, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 914.64(11), mean: 1009.94, max: 1080.06
Date: 01-22 at 07:07:49, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 891.68(11), mean: 995.78, max: 1052.66
Date: 01-22 at 07:08:33, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 891.68(11), mean: 1035.58, max: 1099.28
Date: 01-22 at 07:09:21, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 891.68(11), mean: 1034.84, max: 1099.73
Date: 01-22 at 07:10:06, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 891.68(11), mean: 1039.29, max: 1157.37
Date: 01-22 at 07:10:57, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 891.68(11), mean: 995.78, max: 1155.39
Date: 01-22 at 07:11:42, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 891.68(11), mean: 1146.20, max: 1391.01
Date: 01-22 at 07:12:31, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 891.68(11), mean: 1000.70, max: 1116.87
Date: 01-22 at 07:13:14, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 891.68(11), mean: 984.01, max: 1126.43
Date: 01-22 at 07:14:03, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 888.39(11), mean: 964.94, max: 1075.32
Date: 01-22 at 07:14:44, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 888.39(11), mean: 1005.94, max: 1122.32
Date: 01-22 at 07:15:33, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 888.39(11), mean: 951.48, max: 1080.32
Date: 01-22 at 07:16:16, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 888.39(11), mean: 990.96, max: 1124.12
Date: 01-22 at 07:17:02, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 888.39(11), mean: 951.71, max: 1081.75
Date: 01-22 at 07:17:50, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 888.39(11), mean: 1178.05, max: 1344.19
Date: 01-22 at 07:18:31, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 888.39(11), mean: 1065.89, max: 1338.15
Date: 01-22 at 07:19:21, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 888.39(11), mean: 1016.77, max: 1240.59
Date: 01-22 at 07:20:06, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 888.39(11), mean: 962.93, max: 1094.71
Date: 01-22 at 07:20:58, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 861.20(10), mean: 1123.17, max: 1337.00
Date: 01-22 at 07:21:37, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 824.78, best obj: 859.52(10), mean: 1055.13, max: 1334.14
