Date: 11-12 at 20:34:43, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1377.28(15), mean: 2276.43, max: 2959.07
Date: 11-12 at 20:36:01, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1253.65(14), mean: 2098.96, max: 2955.50
Date: 11-12 at 20:37:22, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1242.48(14), mean: 2060.71, max: 2804.09
Date: 11-12 at 20:38:43, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1237.77(14), mean: 1744.35, max: 2658.88
Date: 11-12 at 20:40:05, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1224.47(14), mean: 1739.73, max: 2676.43
Date: 11-12 at 20:41:24, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1222.97(14), mean: 1651.22, max: 2647.89
Date: 11-12 at 20:42:43, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1222.61(14), mean: 1711.13, max: 2587.22
Date: 11-12 at 20:44:04, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1222.61(14), mean: 1605.58, max: 2547.29
Date: 11-12 at 20:45:27, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1206.19(15), mean: 1311.14, max: 1400.78
Date: 11-12 at 20:46:44, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1187.41(14), mean: 1315.19, max: 1436.07
Date: 11-12 at 20:47:59, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1170.95(14), mean: 1339.92, max: 1445.62
Date: 11-12 at 20:49:18, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1380.33, max: 1509.22
Date: 11-12 at 20:50:37, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1378.18, max: 1510.65
Date: 11-12 at 20:51:56, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1311.09, max: 1505.48
Date: 11-12 at 20:53:18, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1300.02, max: 1466.88
Date: 11-12 at 20:54:34, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1286.55, max: 1400.50
Date: 11-12 at 20:55:50, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1228.94, max: 1279.22
Date: 11-12 at 20:57:05, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1279.56, max: 1341.71
Date: 11-12 at 20:58:23, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1252.61, max: 1342.11
Date: 11-12 at 20:59:38, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1259.86, max: 1402.36
Date: 11-12 at 21:00:54, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1306.69, max: 1446.48
Date: 11-12 at 21:02:11, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1169.64(14), mean: 1251.51, max: 1405.42
