Date: 04-10 at 15:35:09, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 540.87(5), mean: 582.11, max: 634.73
Date: 04-10 at 15:35:10, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 528.29(5), mean: 556.71, max: 608.09
Date: 04-10 at 15:35:11, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 470.15(5), mean: 546.97, max: 611.59
Date: 04-10 at 15:35:12, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 456.52(5), mean: 538.15, max: 608.09
Date: 04-10 at 15:35:13, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 456.52(5), mean: 541.71, max: 632.14
Date: 04-10 at 15:35:14, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 456.52(5), mean: 550.88, max: 710.68
Date: 04-10 at 15:35:15, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 456.52(5), mean: 560.89, max: 789.22
Date: 04-10 at 15:35:16, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 575.07, max: 889.58
Date: 04-10 at 15:35:18, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 599.29, max: 989.93
Date: 04-10 at 15:35:19, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 614.52, max: 1066.07
Date: 04-10 at 15:35:21, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 636.76, max: 1168.12
Date: 04-10 at 15:35:22, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 644.37, max: 1190.48
Date: 04-10 at 15:35:24, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 657.14, max: 1242.98
Date: 04-10 at 15:35:26, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 716.30, max: 1343.40
Date: 04-10 at 15:35:28, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 770.55, max: 1445.44
Date: 04-10 at 15:35:31, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 798.55, max: 1497.95
Date: 04-10 at 15:35:33, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 852.07, max: 1598.30
Date: 04-10 at 15:35:37, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 453.82(6), mean: 906.50, max: 1700.34
