Date: 12-09 at 16:23:22, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 1080.35(5), mean: 3334.20, max: 3890.83
Date: 12-09 at 16:24:03, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 983.45(5), mean: 3142.17, max: 3707.49
Date: 12-09 at 16:24:44, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 943.31(5), mean: 3016.48, max: 3431.57
Date: 12-09 at 16:25:27, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 930.39(5), mean: 3010.81, max: 3413.16
Date: 12-09 at 16:25:59, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 912.89(5), mean: 2221.10, max: 2781.18
Date: 12-09 at 16:26:35, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 902.79(5), mean: 1050.89, max: 1139.70
Date: 12-09 at 16:27:05, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 873.37(5), mean: 1098.15, max: 1196.50
Date: 12-09 at 16:27:40, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 858.93(5), mean: 944.67, max: 1078.82
Date: 12-09 at 16:28:16, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 834.82(7), mean: 894.88, max: 988.36
Date: 12-09 at 16:28:56, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 829.26(7), mean: 918.09, max: 986.76
Date: 12-09 at 16:29:33, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 806.04(6), mean: 873.83, max: 925.02
Date: 12-09 at 16:30:11, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 801.74(6), mean: 841.18, max: 869.76
Date: 12-09 at 16:30:47, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 801.74(6), mean: 852.85, max: 882.25
Date: 12-09 at 16:31:35, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 801.74(6), mean: 847.26, max: 888.79
Date: 12-09 at 16:32:13, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 801.74(6), mean: 827.95, max: 856.69
Date: 12-09 at 16:32:43, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 801.74(6), mean: 888.40, max: 921.41
Date: 12-09 at 16:33:35, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 801.74(6), mean: 842.68, max: 861.79
Date: 12-09 at 16:34:07, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 801.74(6), mean: 867.04, max: 891.46
Date: 12-09 at 16:34:40, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 801.74(6), mean: 854.39, max: 877.48
Date: 12-09 at 16:35:32, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 801.74(6), mean: 840.98, max: 877.55
Date: 12-09 at 16:36:13, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 780.82(6), mean: 833.75, max: 871.52
Date: 12-09 at 16:36:51, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 796.61, max: 829.94
Date: 12-09 at 16:37:33, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 780.26, max: 805.85
Date: 12-09 at 16:38:07, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 778.30, max: 805.85
Date: 12-09 at 16:38:41, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 772.35, max: 772.35
Date: 12-09 at 16:39:13, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 772.35, max: 772.35
Date: 12-09 at 16:39:50, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 772.35, max: 772.35
Date: 12-09 at 16:40:23, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 772.35, max: 772.35
Date: 12-09 at 16:41:01, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 772.35, max: 772.35
Date: 12-09 at 16:41:41, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 772.35, max: 772.35
Date: 12-09 at 16:42:12, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 772.35, max: 772.35
Date: 12-09 at 16:42:44, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.35(6), mean: 772.35, max: 772.35
