Date: 07-03 at 15:37:12, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1858.25(7) mean: 4115.93, max: 5089.01
Date: 07-03 at 15:38:24, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1786.59(7) mean: 3296.24, max: 4567.67
Date: 07-03 at 15:39:42, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1680.48(13) mean: 2784.40, max: 4119.82
Date: 07-03 at 15:40:49, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1631.38(12) mean: 2648.29, max: 3809.17
Date: 07-03 at 15:42:04, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1563.21(11) mean: 2509.60, max: 3717.40
Date: 07-03 at 15:43:21, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1551.36(11) mean: 2480.05, max: 3618.43
Date: 07-03 at 15:44:52, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1551.36(11) mean: 1719.82, max: 1841.40
Date: 07-03 at 15:45:56, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1551.36(11) mean: 1749.20, max: 1872.15
Date: 07-03 at 15:47:05, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1551.36(11) mean: 1736.89, max: 1951.63
Date: 07-03 at 15:48:19, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1530.09(11) mean: 1649.18, max: 1805.75
Date: 07-03 at 15:49:31, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1450.64(11) mean: 1722.95, max: 1891.42
Date: 07-03 at 15:50:45, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1747.31, max: 1951.96
Date: 07-03 at 15:51:59, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1767.14, max: 1973.23
Date: 07-03 at 15:53:19, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1694.11, max: 1906.66
Date: 07-03 at 15:54:40, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1704.35, max: 1948.20
Date: 07-03 at 15:56:06, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1612.06, max: 1743.80
Date: 07-03 at 15:57:27, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1616.37, max: 1745.06
Date: 07-03 at 15:58:48, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1579.49, max: 1770.30
Date: 07-03 at 16:00:07, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1566.63, max: 1671.13
Date: 07-03 at 16:01:31, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1575.74, max: 1742.26
Date: 07-03 at 16:02:57, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1533.01, max: 1609.62
Date: 07-03 at 16:04:22, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1535.96, max: 1640.44
Date: 07-03 at 16:05:34, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1526.65, max: 1681.48
Date: 07-03 at 16:06:45, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1522.63, max: 1591.79
Date: 07-03 at 16:08:07, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1513.18, max: 1615.46
Date: 07-03 at 16:09:22, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1536.62, max: 1670.52
Date: 07-03 at 16:10:34, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1540.95, max: 1700.13
Date: 07-03 at 16:11:58, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1499.76, max: 1551.48
Date: 07-03 at 16:13:18, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1514.68, max: 1600.98
Date: 07-03 at 16:14:38, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1432.08(11) mean: 1491.86, max: 1551.15
Date: 07-03 at 16:15:50, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1499.13, max: 1600.69
Date: 07-03 at 16:17:04, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1473.97, max: 1628.91
Date: 07-03 at 16:18:21, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1465.99, max: 1628.91
Date: 07-03 at 16:19:39, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1444.68, max: 1481.79
Date: 07-03 at 16:20:59, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1463.47, max: 1525.38
Date: 07-03 at 16:22:17, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.21, max: 1446.47
Date: 07-03 at 16:23:34, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.21, max: 1446.47
Date: 07-03 at 16:24:55, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.34, max: 1446.47
Date: 07-03 at 16:26:18, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.33, max: 1446.47
Date: 07-03 at 16:27:40, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:29:02, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:30:08, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:31:21, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:32:30, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:33:49, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:35:08, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:36:24, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:37:47, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:39:00, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:40:18, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:41:38, iter: 51, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:42:56, iter: 52, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1429.28, max: 1446.47
Date: 07-03 at 16:44:09, iter: 53, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1428.55, max: 1435.47
Date: 07-03 at 16:45:23, iter: 54, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1428.32, max: 1432.08
Date: 07-03 at 16:46:34, iter: 55, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 16:47:47, iter: 56, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 16:49:02, iter: 57, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 16:50:13, iter: 58, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 16:51:29, iter: 59, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 16:52:43, iter: 60, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 16:53:58, iter: 61, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 16:55:14, iter: 62, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 16:56:23, iter: 63, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 16:57:34, iter: 64, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 16:58:44, iter: 65, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:00:04, iter: 66, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:01:13, iter: 67, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:02:22, iter: 68, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:03:31, iter: 69, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:04:43, iter: 70, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:06:07, iter: 71, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:07:25, iter: 72, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:08:40, iter: 73, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:09:59, iter: 74, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:11:13, iter: 75, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:12:37, iter: 76, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:13:49, iter: 77, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:14:59, iter: 78, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:16:16, iter: 79, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:17:34, iter: 80, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:18:55, iter: 81, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:20:09, iter: 82, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:21:21, iter: 83, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:22:47, iter: 84, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:24:06, iter: 85, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:25:22, iter: 86, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:26:36, iter: 87, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:27:48, iter: 88, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:29:03, iter: 89, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:30:29, iter: 90, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:31:49, iter: 91, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:32:56, iter: 92, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
Date: 07-03 at 17:34:09, iter: 93, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1417.99(11) mean: 1417.99, max: 1417.99
