Date: 07-03 at 12:56:48, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1841.39(6) mean: 3826.14, max: 4858.20
Date: 07-03 at 12:58:02, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1662.87(12) mean: 3132.26, max: 4620.09
Date: 07-03 at 12:59:12, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1571.05(10) mean: 3007.12, max: 4288.79
Date: 07-03 at 13:00:13, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1496.16(10) mean: 2284.25, max: 3396.77
Date: 07-03 at 13:01:30, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1487.60(10) mean: 2280.14, max: 3235.36
Date: 07-03 at 13:02:52, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.28(10) mean: 1617.37, max: 1772.13
Date: 07-03 at 13:03:55, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.18(10) mean: 1656.08, max: 1837.89
Date: 07-03 at 13:05:02, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1467.18(10) mean: 1608.84, max: 1745.43
Date: 07-03 at 13:06:10, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1421.12(11) mean: 1523.22, max: 1610.37
Date: 07-03 at 13:07:22, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1419.68(11) mean: 1540.51, max: 1604.61
Date: 07-03 at 13:08:41, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1419.68(11) mean: 1532.76, max: 1629.68
Date: 07-03 at 13:09:50, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1419.68(11) mean: 1519.09, max: 1682.37
Date: 07-03 at 13:11:02, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1419.68(11) mean: 1507.57, max: 1582.54
Date: 07-03 at 13:12:28, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1419.00(11) mean: 1475.42, max: 1571.30
Date: 07-03 at 13:13:37, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1412.32(11) mean: 1509.49, max: 1630.30
Date: 07-03 at 13:14:53, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1412.32(11) mean: 1525.68, max: 1702.13
Date: 07-03 at 13:16:13, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1412.32(11) mean: 1531.31, max: 1745.59
Date: 07-03 at 13:17:32, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1412.32(11) mean: 1482.44, max: 1545.91
Date: 07-03 at 13:18:49, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1412.32(11) mean: 1470.90, max: 1564.28
