Date: 08-10 at 08:22:18, iter: 1, new3, Khoo: 1053.5, current_best: 1314.19 best obj: 1314.19(13) mean: 2257.91, max: 2975.16
Date: 08-10 at 08:54:22, iter: 16, new3, Khoo: 1053.5, current_best: 1104.66 best obj: 1104.66(13) mean: 1324.73, max: 1541.84
Date: 08-10 at 08:56:37, iter: 17, new3, Khoo: 1053.5, current_best: 1104.66 best obj: 1104.66(13) mean: 1183.26, max: 1470.68
Date: 08-10 at 08:58:50, iter: 19, new3, Khoo: 1053.5, current_best: 1104.66 best obj: 1104.66(13) mean: 1286.37, max: 1483.36
Date: 08-10 at 09:01:19, iter: 21, new3, Khoo: 1053.5, current_best: 1104.66 best obj: 1104.66(14) mean: 1235.77, max: 1490.88
Date: 08-10 at 09:03:29, iter: 22, new3, Khoo: 1053.5, current_best: 1104.66 best obj: 1131.44(14) mean: 1294.79, max: 1500.50
Date: 08-10 at 09:05:53, iter: 23, new3, Khoo: 1053.5, current_best: 1104.66 best obj: 1118.30(14) mean: 1211.15, max: 1353.79
Date: 08-10 at 09:08:16, iter: 25, new3, Khoo: 1053.5, current_best: 1104.66 best obj: 1118.22(14) mean: 1306.11, max: 1482.65
Date: 08-10 at 09:10:29, iter: 26, new3, Khoo: 1053.5, current_best: 1104.66 best obj: 1107.06(13) mean: 1215.45, max: 1433.81
Date: 08-10 at 09:12:40, iter: 27, new3, Khoo: 1053.5, current_best: 1100.57 best obj: 1100.57(13) mean: 1209.68, max: 1445.83
Date: 08-10 at 09:15:02, iter: 28, new3, Khoo: 1053.5, current_best: 1095.33 best obj: 1095.33(13) mean: 1172.28, max: 1256.67
Date: 08-10 at 09:17:15, iter: 29, new3, Khoo: 1053.5, current_best: 1095.33 best obj: 1095.33(13) mean: 1168.34, max: 1294.80
Date: 08-10 at 09:19:20, iter: 30, new3, Khoo: 1053.5, current_best: 1085.12 best obj: 1085.12(12) mean: 1130.71, max: 1224.35
Date: 08-10 at 09:21:30, iter: 31, new3, Khoo: 1053.5, current_best: 1085.12 best obj: 1085.12(12) mean: 1125.63, max: 1189.30
Date: 08-10 at 09:23:35, iter: 32, new3, Khoo: 1053.5, current_best: 1085.12 best obj: 1085.12(12) mean: 1121.86, max: 1189.30
Date: 08-10 at 09:25:42, iter: 33, new3, Khoo: 1053.5, current_best: 1084.47 best obj: 1084.47(12) mean: 1179.17, max: 1254.54
Date: 08-10 at 09:27:56, iter: 34, new3, Khoo: 1053.5, current_best: 1084.47 best obj: 1084.47(12) mean: 1137.48, max: 1214.75
Date: 08-10 at 09:29:58, iter: 35, new3, Khoo: 1053.5, current_best: 1084.47 best obj: 1084.47(12) mean: 1167.00, max: 1254.02
Date: 08-10 at 09:32:12, iter: 36, new3, Khoo: 1053.5, current_best: 1084.47 best obj: 1084.47(12) mean: 1122.03, max: 1184.34
Date: 08-10 at 09:34:17, iter: 38, new3, Khoo: 1053.5, current_best: 1084.47 best obj: 1084.47(12) mean: 1213.77, max: 1450.67
Date: 08-10 at 09:36:29, iter: 39, new3, Khoo: 1053.5, current_best: 1083.42 best obj: 1083.42(12) mean: 1126.30, max: 1233.72
Date: 08-10 at 09:38:36, iter: 40, new3, Khoo: 1053.5, current_best: 1073.51 best obj: 1073.51(12) mean: 1110.66, max: 1202.38
Date: 08-10 at 09:40:36, iter: 41, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1071.22(12) mean: 1110.42, max: 1196.49
Date: 08-10 at 09:42:43, iter: 42, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1071.22(12) mean: 1116.22, max: 1212.46
Date: 08-10 at 09:44:57, iter: 43, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1071.22(12) mean: 1119.60, max: 1248.93
Date: 08-10 at 09:47:17, iter: 44, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1071.22(12) mean: 1121.93, max: 1263.34
Date: 08-10 at 09:49:40, iter: 46, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1071.22(12) mean: 1137.65, max: 1377.30
Date: 08-10 at 09:51:55, iter: 47, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1071.22(12) mean: 1131.89, max: 1399.06
Date: 08-10 at 09:54:04, iter: 48, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1071.22(12) mean: 1107.12, max: 1351.30
Date: 08-10 at 09:56:13, iter: 49, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1071.22(12) mean: 1103.84, max: 1357.69
Date: 08-10 at 09:58:41, iter: 51, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1071.22(12) mean: 1150.65, max: 1330.85
Date: 08-10 at 10:01:21, iter: 53, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1071.22(13) mean: 1129.94, max: 1361.15
Date: 08-10 at 10:03:31, iter: 54, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1085.47(12) mean: 1124.29, max: 1183.30
Date: 08-10 at 10:05:40, iter: 55, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1117.12, max: 1204.44
Date: 08-10 at 10:07:56, iter: 57, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1179.26, max: 1464.39
Date: 08-10 at 10:10:06, iter: 58, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1139.04, max: 1474.44
Date: 08-10 at 10:12:18, iter: 59, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1136.38, max: 1448.19
Date: 08-10 at 10:14:21, iter: 60, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1150.96, max: 1457.80
Date: 08-10 at 10:16:47, iter: 62, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1126.43, max: 1275.04
Date: 08-10 at 10:18:55, iter: 63, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.27(12) mean: 1123.84, max: 1301.64
Date: 08-10 at 10:21:29, iter: 65, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.27(13) mean: 1121.04, max: 1281.31
Date: 08-10 at 10:23:39, iter: 66, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1073.34(12) mean: 1207.63, max: 1390.68
Date: 08-10 at 10:25:51, iter: 68, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1297.62, max: 1662.74
Date: 08-10 at 10:27:58, iter: 69, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1242.65, max: 1575.38
Date: 08-10 at 10:30:07, iter: 70, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1210.56, max: 1392.53
Date: 08-10 at 10:32:19, iter: 71, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1209.71, max: 1415.16
Date: 08-10 at 10:34:41, iter: 73, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1216.24, max: 1479.23
Date: 08-10 at 10:36:54, iter: 74, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1191.50, max: 1431.31
Date: 08-10 at 10:38:56, iter: 75, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(12) mean: 1204.03, max: 1461.97
Date: 08-10 at 10:41:36, iter: 77, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1072.29(13) mean: 1188.10, max: 1356.40
Date: 08-10 at 10:43:49, iter: 79, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1102.56(13) mean: 1387.97, max: 1684.61
Date: 08-10 at 10:46:10, iter: 81, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1100.63(13) mean: 1719.56, max: 2474.50
Date: 08-10 at 10:48:39, iter: 82, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1073.29(12) mean: 1304.02, max: 1427.64
Date: 08-10 at 10:50:51, iter: 83, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1073.29(12) mean: 1262.42, max: 1473.53
Date: 08-10 at 10:53:12, iter: 85, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1073.29(12) mean: 1294.33, max: 1461.91
Date: 08-10 at 10:55:15, iter: 86, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1073.29(12) mean: 1306.85, max: 1461.25
Date: 08-10 at 10:57:21, iter: 87, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1073.29(12) mean: 1222.36, max: 1477.42
Date: 08-10 at 10:59:36, iter: 88, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1073.29(12) mean: 1192.29, max: 1367.32
Date: 08-10 at 11:02:16, iter: 91, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1129.48(13) mean: 1341.18, max: 1630.86
Date: 08-10 at 11:04:25, iter: 92, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1103.80(13) mean: 1262.23, max: 1534.38
Date: 08-10 at 11:06:38, iter: 93, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1090.38(13) mean: 1286.25, max: 1573.33
Date: 08-10 at 11:08:47, iter: 94, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1081.44(12) mean: 1274.95, max: 1454.54
Date: 08-10 at 11:10:58, iter: 96, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1081.44(12) mean: 1327.91, max: 1647.43
Date: 08-10 at 11:13:18, iter: 97, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1081.44(12) mean: 1308.96, max: 1632.68
Date: 08-10 at 11:15:32, iter: 98, new3, Khoo: 1053.5, current_best: 1071.22 best obj: 1076.00(12) mean: 1246.77, max: 1437.95
Date: 08-10 at 11:17:43, iter: 99, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.56(12) mean: 1207.69, max: 1462.33
Date: 08-10 at 11:19:49, iter: 100, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.56(12) mean: 1193.12, max: 1505.18
Date: 08-10 at 11:21:57, iter: 101, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.56(12) mean: 1170.25, max: 1386.11
Date: 08-10 at 11:24:09, iter: 102, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.56(12) mean: 1165.69, max: 1350.46
Date: 08-10 at 11:26:24, iter: 104, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.56(12) mean: 1215.64, max: 1574.16
Date: 08-10 at 11:28:37, iter: 105, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.56(12) mean: 1197.36, max: 1406.15
Date: 08-10 at 11:30:46, iter: 106, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.56(12) mean: 1173.49, max: 1430.34
Date: 08-10 at 11:32:58, iter: 107, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.56(12) mean: 1159.78, max: 1326.72
Date: 08-10 at 11:35:20, iter: 109, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.56(12) mean: 1176.04, max: 1350.31
Date: 08-10 at 11:37:51, iter: 111, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.56(13) mean: 1199.12, max: 1373.88
Date: 08-10 at 11:40:05, iter: 112, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.86(12) mean: 1175.89, max: 1341.15
Date: 08-10 at 11:42:09, iter: 113, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.86(12) mean: 1193.50, max: 1381.30
Date: 08-10 at 11:44:33, iter: 115, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.86(12) mean: 1112.70, max: 1359.49
Date: 08-10 at 11:46:47, iter: 116, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.86(12) mean: 1113.42, max: 1374.55
Date: 08-10 at 11:48:51, iter: 117, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.86(12) mean: 1088.02, max: 1349.74
Date: 08-10 at 11:50:58, iter: 118, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.86(12) mean: 1081.76, max: 1177.71
Date: 08-10 at 11:53:19, iter: 120, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.86(12) mean: 1097.51, max: 1370.02
Date: 08-10 at 11:55:26, iter: 121, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.86(12) mean: 1093.99, max: 1368.49
Date: 08-10 at 11:57:54, iter: 123, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1069.86(13) mean: 1087.26, max: 1374.96
Date: 08-10 at 11:59:58, iter: 124, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1173.40(13) mean: 1195.75, max: 1402.64
Date: 08-10 at 12:02:15, iter: 126, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1173.40(13) mean: 1233.80, max: 1520.09
Date: 08-10 at 12:04:25, iter: 127, new3, Khoo: 1053.5, current_best: 1069.56 best obj: 1098.15(12) mean: 1180.61, max: 1298.44
Date: 08-10 at 12:06:27, iter: 128, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1062.61(12) mean: 1179.94, max: 1303.05
Date: 08-10 at 12:08:34, iter: 129, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1062.61(12) mean: 1176.96, max: 1298.36
Date: 08-10 at 12:10:50, iter: 130, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1062.61(12) mean: 1174.59, max: 1298.36
Date: 08-10 at 12:12:54, iter: 131, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1062.61(12) mean: 1173.83, max: 1298.36
Date: 08-10 at 12:15:17, iter: 133, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1062.61(12) mean: 1276.65, max: 1542.79
Date: 08-10 at 12:17:37, iter: 134, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1062.61(12) mean: 1268.60, max: 1560.07
Date: 08-10 at 12:19:45, iter: 135, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1062.61(12) mean: 1199.01, max: 1369.96
Date: 08-10 at 12:22:05, iter: 136, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1062.61(12) mean: 1179.18, max: 1347.22
Date: 08-10 at 12:24:03, iter: 138, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1062.61(12) mean: 1286.65, max: 1511.22
Date: 08-10 at 12:26:39, iter: 140, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1062.61(13) mean: 1200.73, max: 1494.47
Date: 08-10 at 12:28:55, iter: 141, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1098.36(13) mean: 1285.16, max: 1418.00
Date: 08-10 at 12:31:14, iter: 142, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1097.37(13) mean: 1302.69, max: 1444.47
Date: 08-10 at 12:33:55, iter: 144, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1094.89(13) mean: 1348.11, max: 1586.36
Date: 08-10 at 12:36:04, iter: 145, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1094.89(13) mean: 1221.41, max: 1415.06
Date: 08-10 at 12:38:22, iter: 146, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1094.89(13) mean: 1180.65, max: 1341.19
Date: 08-10 at 12:40:32, iter: 147, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1094.89(13) mean: 1203.56, max: 1305.42
Date: 08-10 at 12:42:51, iter: 149, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1094.89(13) mean: 1254.89, max: 1487.28
Date: 08-10 at 12:45:21, iter: 150, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1094.89(13) mean: 1254.64, max: 1486.85
Date: 08-10 at 12:47:59, iter: 152, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1094.89(14) mean: 1216.12, max: 1512.40
Date: 08-10 at 12:50:16, iter: 153, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.03(12) mean: 1255.99, max: 1494.98
Date: 08-10 at 12:52:37, iter: 155, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.03(12) mean: 1321.39, max: 1555.06
Date: 08-10 at 12:54:51, iter: 156, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.03(12) mean: 1245.16, max: 1401.38
Date: 08-10 at 12:56:59, iter: 157, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.03(12) mean: 1194.84, max: 1368.00
Date: 08-10 at 12:59:16, iter: 158, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.03(12) mean: 1158.46, max: 1292.65
Date: 08-10 at 13:01:35, iter: 160, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.03(12) mean: 1209.63, max: 1472.34
Date: 08-10 at 13:03:46, iter: 161, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.03(12) mean: 1168.70, max: 1461.81
Date: 08-10 at 13:05:48, iter: 162, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.03(12) mean: 1198.76, max: 1505.80
Date: 08-10 at 13:08:28, iter: 164, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.03(13) mean: 1145.25, max: 1218.32
Date: 08-10 at 13:10:53, iter: 166, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1157.75(13) mean: 1332.51, max: 1627.60
Date: 08-10 at 13:13:03, iter: 168, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1157.75(13) mean: 1654.92, max: 2429.47
Date: 08-10 at 13:15:22, iter: 169, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1157.75(13) mean: 1257.52, max: 1412.01
Date: 08-10 at 13:17:35, iter: 170, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1157.75(13) mean: 1258.49, max: 1445.94
Date: 08-10 at 13:19:55, iter: 172, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1152.36(14) mean: 1323.69, max: 1698.76
Date: 08-10 at 13:22:05, iter: 173, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1128.53(13) mean: 1362.80, max: 1730.47
Date: 08-10 at 13:24:12, iter: 174, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1106.41(13) mean: 1278.14, max: 1706.13
Date: 08-10 at 13:26:28, iter: 175, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1096.34(13) mean: 1160.55, max: 1263.20
Date: 08-10 at 13:29:22, iter: 178, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1116.99(13) mean: 1288.62, max: 1635.32
Date: 08-10 at 13:31:22, iter: 179, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1102.02(13) mean: 1301.90, max: 1649.36
Date: 08-10 at 13:33:36, iter: 180, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1101.34(13) mean: 1262.25, max: 1709.93
Date: 08-10 at 13:35:44, iter: 181, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1101.34(13) mean: 1247.05, max: 1738.77
Date: 08-10 at 13:38:04, iter: 183, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1100.39(13) mean: 1235.73, max: 1539.12
Date: 08-10 at 13:40:15, iter: 184, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1084.80(12) mean: 1168.18, max: 1454.11
Date: 08-10 at 13:42:26, iter: 185, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1080.40(12) mean: 1160.49, max: 1449.79
Date: 08-10 at 13:44:35, iter: 186, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.50(12) mean: 1167.96, max: 1521.92
Date: 08-10 at 13:46:50, iter: 188, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.50(12) mean: 1161.18, max: 1464.95
Date: 08-10 at 13:49:29, iter: 190, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1079.50(13) mean: 1159.15, max: 1468.29
Date: 08-10 at 13:51:46, iter: 191, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1077.10(12) mean: 1203.79, max: 1489.97
Date: 08-10 at 13:54:15, iter: 192, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1077.10(12) mean: 1154.16, max: 1277.76
Date: 08-10 at 13:56:35, iter: 194, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1077.10(12) mean: 1210.80, max: 1418.63
Date: 08-10 at 13:58:47, iter: 195, new3, Khoo: 1053.5, current_best: 1062.61 best obj: 1077.10(12) mean: 1147.91, max: 1375.67
