Date: 06-30 at 04:33:34, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1448.80(13) mean: 2757.80, max: 3527.52
Date: 06-30 at 04:34:39, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1351.92(13) mean: 2555.48, max: 3336.65
Date: 06-30 at 04:35:45, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1337.87(13) mean: 2545.32, max: 3308.12
Date: 06-30 at 04:36:49, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1337.84(13) mean: 2408.87, max: 3285.08
Date: 06-30 at 04:37:51, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1337.84(13) mean: 2379.36, max: 3215.11
Date: 06-30 at 04:38:56, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1337.84(13) mean: 2350.47, max: 3146.49
Date: 06-30 at 04:40:04, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1337.84(13) mean: 2221.90, max: 3027.44
Date: 06-30 at 04:41:10, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1337.84(13) mean: 1982.29, max: 2717.97
Date: 06-30 at 04:42:21, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1337.84(13) mean: 1560.50, max: 1874.02
Date: 06-30 at 04:43:29, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1326.75(13) mean: 1485.88, max: 1801.33
Date: 06-30 at 04:44:30, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1274.73(12) mean: 1423.22, max: 1554.32
Date: 06-30 at 04:45:35, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1229.18(12) mean: 1384.24, max: 1526.55
Date: 06-30 at 04:46:42, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.14(12) mean: 1403.06, max: 1544.38
Date: 06-30 at 04:47:54, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1221.41(12) mean: 1296.51, max: 1384.07
Date: 06-30 at 04:49:03, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1221.41(12) mean: 1313.33, max: 1426.77
Date: 06-30 at 04:50:06, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1221.41(12) mean: 1325.42, max: 1479.13
Date: 06-30 at 04:51:16, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.93(12) mean: 1277.82, max: 1516.25
Date: 06-30 at 04:52:21, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1213.92(12) mean: 1274.04, max: 1341.67
Date: 06-30 at 04:53:22, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1213.92(12) mean: 1309.37, max: 1391.99
Date: 06-30 at 04:54:33, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1213.92(12) mean: 1268.99, max: 1323.08
Date: 06-30 at 04:55:39, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1213.92(12) mean: 1272.82, max: 1316.22
Date: 06-30 at 04:56:45, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1213.92(12) mean: 1262.12, max: 1311.43
Date: 06-30 at 04:57:51, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1213.92(12) mean: 1418.99, max: 1676.90
Date: 06-30 at 04:59:00, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1213.92(12) mean: 1306.79, max: 1611.27
Date: 06-30 at 05:00:02, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1213.92(12) mean: 1285.98, max: 1362.01
Date: 06-30 at 05:01:08, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1213.92(12) mean: 1288.41, max: 1415.57
Date: 06-30 at 05:02:15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.49(11) mean: 1381.48, max: 1627.39
Date: 06-30 at 05:03:19, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.49(11) mean: 1305.47, max: 1520.87
Date: 06-30 at 05:04:25, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.49(11) mean: 1301.66, max: 1487.34
Date: 06-30 at 05:05:25, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.49(11) mean: 1295.90, max: 1468.62
Date: 06-30 at 05:06:31, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.49(11) mean: 1385.89, max: 1644.69
Date: 06-30 at 05:07:36, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.49(11) mean: 1311.75, max: 1434.72
Date: 06-30 at 05:08:38, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.49(11) mean: 1284.83, max: 1470.93
Date: 06-30 at 05:09:45, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.49(11) mean: 1269.71, max: 1387.45
Date: 06-30 at 05:10:47, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.49(11) mean: 1460.82, max: 1877.74
Date: 06-30 at 05:11:49, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1211.49(11) mean: 1346.46, max: 1783.77
Date: 06-30 at 05:12:54, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.73(11) mean: 1321.44, max: 1747.68
Date: 06-30 at 05:13:52, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1203.25(10) mean: 1318.33, max: 1682.53
Date: 06-30 at 05:14:56, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1203.25(10) mean: 1305.12, max: 1621.49
Date: 06-30 at 05:16:01, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1203.25(10) mean: 1329.41, max: 1647.55
Date: 06-30 at 05:17:06, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1203.25(10) mean: 1281.35, max: 1621.86
Date: 06-30 at 05:18:11, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1200.22(10) mean: 1237.47, max: 1303.97
Date: 06-30 at 05:19:16, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1196.22(10) mean: 1258.71, max: 1329.44
Date: 06-30 at 05:20:19, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1196.22(10) mean: 1241.18, max: 1332.39
Date: 06-30 at 05:21:23, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1196.22(10) mean: 1227.18, max: 1273.75
Date: 06-30 at 05:22:29, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1196.22(10) mean: 1236.04, max: 1297.13
Date: 06-30 at 05:23:31, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.25(10) mean: 1220.11, max: 1316.62
Date: 06-30 at 05:24:32, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.25(10) mean: 1247.06, max: 1345.03
Date: 06-30 at 05:25:42, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1195.25(10) mean: 1215.41, max: 1249.48
