Date: 06-29 at 20:16:43, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1453.11(12) mean: 2568.24, max: 3361.04
Date: 06-29 at 20:17:51, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1385.43(11) mean: 2565.99, max: 3327.89
Date: 06-29 at 20:18:59, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1367.39(11) mean: 2580.41, max: 3351.41
Date: 06-29 at 20:20:04, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1367.39(11) mean: 2598.48, max: 3370.76
Date: 06-29 at 20:21:12, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1367.39(11) mean: 2449.29, max: 3265.71
Date: 06-29 at 20:22:22, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1367.39(11) mean: 2301.03, max: 3115.35
Date: 06-29 at 20:23:39, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1367.39(11) mean: 1484.10, max: 1658.63
Date: 06-29 at 20:24:44, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1367.39(11) mean: 1709.03, max: 1958.29
Date: 06-29 at 20:25:57, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1367.39(11) mean: 1465.65, max: 1780.73
Date: 06-29 at 20:27:04, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1352.77(12) mean: 1440.85, max: 1632.30
Date: 06-29 at 20:28:11, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1344.76(12) mean: 1470.48, max: 1536.06
Date: 06-29 at 20:29:22, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1344.27(12) mean: 1510.69, max: 1578.84
