Date: 07-22 at 17:13:22, #particle: 10, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1877.38(22), mean: 2525.53, max: 2778.76
Date: 07-22 at 17:14:18, #particle: 10, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 2425.53, max: 2741.10
Date: 07-22 at 17:15:12, #particle: 10, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 2429.84, max: 2771.81
Date: 07-22 at 17:16:08, #particle: 10, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 2391.35, max: 2628.72
Date: 07-22 at 17:17:07, #particle: 10, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 2327.44, max: 2651.95
Date: 07-22 at 17:18:04, #particle: 10, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 2187.13, max: 2628.52
Date: 07-22 at 17:19:02, #particle: 10, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 1969.57, max: 2479.55
Date: 07-22 at 17:19:59, #particle: 10, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 1847.03, max: 1943.78
Date: 07-22 at 17:20:54, #particle: 10, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 1831.59, max: 1964.28
Date: 07-22 at 17:21:50, #particle: 10, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 1859.61, max: 2010.36
Date: 07-22 at 17:22:43, #particle: 10, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 1863.36, max: 2058.29
Date: 07-22 at 17:23:41, #particle: 10, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 1816.10, max: 1946.60
Date: 07-22 at 17:24:38, #particle: 10, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1748.73(22), mean: 1826.87, max: 1976.41
Date: 07-22 at 17:25:32, #particle: 10, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1744.36(22), mean: 1804.24, max: 1859.73
Date: 07-22 at 17:26:27, #particle: 10, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1741.12(22), mean: 1822.30, max: 1925.08
Date: 07-22 at 17:27:19, #particle: 10, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1741.12(22), mean: 1829.58, max: 1927.83
Date: 07-22 at 17:28:13, #particle: 10, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1733.66(22), mean: 1766.50, max: 1822.89
Date: 07-22 at 17:29:04, #particle: 10, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1733.66(22), mean: 1802.53, max: 1869.32
Date: 07-22 at 17:29:56, #particle: 10, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1733.66(22), mean: 1834.18, max: 1917.83
Date: 07-22 at 17:30:53, #particle: 10, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1733.66(22), mean: 1875.00, max: 1956.56
Date: 07-22 at 17:31:47, #particle: 10, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1733.66(22), mean: 1759.77, max: 1787.33
Date: 07-22 at 17:32:42, #particle: 10, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1719.19(22), mean: 1756.79, max: 1829.55
Date: 07-22 at 17:33:36, #particle: 10, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1719.19(22), mean: 1738.32, max: 1758.25
Date: 07-22 at 17:34:30, #particle: 10, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1719.19(22), mean: 1743.91, max: 1759.44
Date: 07-22 at 17:35:22, #particle: 10, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1719.19(22), mean: 1748.73, max: 1794.86
Date: 07-22 at 17:36:16, #particle: 10, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1716.88(22), mean: 1737.15, max: 1765.27
Date: 07-22 at 17:37:08, #particle: 10, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1716.88(22), mean: 1758.61, max: 1807.17
Date: 07-22 at 17:38:00, #particle: 10, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1709.90(22), mean: 1746.32, max: 1802.40
Date: 07-22 at 17:38:56, #particle: 10, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1709.90(22), mean: 1735.35, max: 1774.12
Date: 07-22 at 17:39:49, #particle: 10, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1709.90(22), mean: 1731.81, max: 1804.05
Date: 07-22 at 17:40:41, #particle: 10, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1708.03(22), mean: 1727.90, max: 1792.52
Date: 07-22 at 17:41:34, #particle: 10, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1736.49, max: 1829.89
Date: 07-22 at 17:42:30, #particle: 10, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1721.03, max: 1754.76
Date: 07-22 at 17:43:21, #particle: 10, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1719.02, max: 1743.44
Date: 07-22 at 17:44:15, #particle: 10, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1737.38, max: 1781.78
Date: 07-22 at 17:45:11, #particle: 10, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1713.56, max: 1739.28
Date: 07-22 at 17:46:04, #particle: 10, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1743.62, max: 1784.36
Date: 07-22 at 17:46:56, #particle: 10, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1710.15, max: 1727.07
Date: 07-22 at 17:47:51, #particle: 10, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1707.65, max: 1727.07
Date: 07-22 at 17:48:46, #particle: 10, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1707.65, max: 1727.07
Date: 07-22 at 17:49:39, #particle: 10, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1733.39, max: 1764.66
Date: 07-22 at 17:50:35, #particle: 10, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1716.37, max: 1745.96
Date: 07-22 at 17:51:28, #particle: 10, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1750.15, max: 1792.40
Date: 07-22 at 17:52:21, #particle: 10, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1727.21, max: 1786.73
Date: 07-22 at 17:53:18, #particle: 10, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1720.97, max: 1755.96
Date: 07-22 at 17:54:12, #particle: 10, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1714.93, max: 1725.80
Date: 07-22 at 17:55:07, #particle: 10, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1714.81, max: 1725.80
Date: 07-22 at 17:56:02, #particle: 10, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1714.81, max: 1725.80
Date: 07-22 at 17:56:56, #particle: 10, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1717.06, max: 1742.57
Date: 07-22 at 17:57:48, #particle: 10, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1721.13, max: 1733.50
Date: 07-22 at 17:58:45, #particle: 10, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 1748.97, max: 1768.97
Date: 07-22 at 17:59:41, #particle: 10, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1687.26(22), mean: 2231.85, max: 2875.21
Date: 07-22 at 18:00:45, #particle: 10, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1771.78, max: 1863.32
Date: 07-22 at 18:01:40, #particle: 10, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1785.64, max: 1903.89
Date: 07-22 at 18:02:35, #particle: 10, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1776.74, max: 1952.41
Date: 07-22 at 18:03:31, #particle: 10, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1794.68, max: 1984.80
Date: 07-22 at 18:04:29, #particle: 10, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1814.90, max: 2033.14
Date: 07-22 at 18:05:22, #particle: 10, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1749.70, max: 1850.93
Date: 07-22 at 18:06:18, #particle: 10, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1777.03, max: 1899.18
Date: 07-22 at 18:07:14, #particle: 10, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1797.98, max: 1953.60
Date: 07-22 at 18:08:08, #particle: 10, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1743.74, max: 1807.88
Date: 07-22 at 18:09:04, #particle: 10, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1751.36, max: 1829.91
Date: 07-22 at 18:10:01, #particle: 10, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.77(22), mean: 1775.93, max: 1881.92
