Date: 07-01 at 22:24:42, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 1207.91(5) mean: 3157.57, max: 4106.58
Date: 07-01 at 22:25:15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 1042.66(5) mean: 2023.29, max: 3234.19
Date: 07-01 at 22:25:58, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 882.36(5) mean: 1416.39, max: 2594.99
Date: 07-01 at 22:26:32, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 882.36(5) mean: 1350.72, max: 2529.91
Date: 07-01 at 22:27:19, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 882.36(5) mean: 1079.78, max: 1349.64
Date: 07-01 at 22:27:55, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 876.03(6) mean: 1055.24, max: 1301.77
Date: 07-01 at 22:28:47, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 851.18(5) mean: 1027.40, max: 1269.63
Date: 07-01 at 22:29:23, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 833.17(6) mean: 916.33, max: 1018.11
Date: 07-01 at 22:29:59, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 802.45(6) mean: 839.05, max: 889.43
Date: 07-01 at 22:30:31, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 801.78(6) mean: 847.51, max: 880.21
Date: 07-01 at 22:31:16, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 751.26(6) mean: 786.90, max: 807.20
Date: 07-01 at 22:31:51, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 751.26(6) mean: 794.86, max: 855.94
Date: 07-01 at 22:32:38, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 751.26(6) mean: 792.49, max: 844.65
Date: 07-01 at 22:33:15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 751.26(6) mean: 789.22, max: 833.80
