Date: 07-02 at 02:03:42, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 1228.37(12) mean: 3518.49, max: 4350.61
Date: 07-02 at 02:04:39, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 924.75(8) mean: 3485.27, max: 4337.95
Date: 07-02 at 02:05:29, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 805.68(7) mean: 2254.43, max: 3736.63
Date: 07-02 at 02:06:09, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 771.62(7) mean: 1656.79, max: 2909.07
Date: 07-02 at 02:07:02, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 718.18(6) mean: 1407.27, max: 2684.42
Date: 07-02 at 02:07:45, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 714.73(6) mean: 1109.74, max: 2249.46
Date: 07-02 at 02:08:25, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 714.73(6) mean: 854.45, max: 1116.12
Date: 07-02 at 02:09:02, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 700.97(5) mean: 790.65, max: 906.93
Date: 07-02 at 02:09:31, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 676.77(5) mean: 773.50, max: 875.07
Date: 07-02 at 02:10:08, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 676.77(5) mean: 728.86, max: 773.38
Date: 07-02 at 02:10:37, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 650.43(4) mean: 722.25, max: 807.74
Date: 07-02 at 02:11:11, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 644.42(4) mean: 684.09, max: 731.22
Date: 07-02 at 02:11:47, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 644.42(4) mean: 669.47, max: 685.82
Date: 07-02 at 02:12:22, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 644.42(4) mean: 665.09, max: 685.45
Date: 07-02 at 02:12:52, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 644.42(4) mean: 657.29, max: 683.50
Date: 07-02 at 02:13:25, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 644.42(4) mean: 657.29, max: 683.50
