Date: 12-25 at 22:00:35, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 1114.36(5), mean: 3270.89, max: 3729.68
Date: 12-25 at 22:01:18, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 938.31(5), mean: 3142.83, max: 3610.45
Date: 12-25 at 22:01:57, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 848.41(5), mean: 2968.50, max: 3410.96
Date: 12-25 at 22:02:28, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 792.05(5), mean: 1849.02, max: 2132.24
Date: 12-25 at 22:03:13, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 786.69(5), mean: 1858.78, max: 2143.38
Date: 12-25 at 22:03:43, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 786.69(5), mean: 1532.19, max: 1799.61
Date: 12-25 at 22:04:28, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 786.69(5), mean: 1482.07, max: 1754.96
Date: 12-25 at 22:05:19, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 761.98(6), mean: 962.06, max: 1086.16
Date: 12-25 at 22:05:56, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 723.92(6), mean: 882.56, max: 981.62
Date: 12-25 at 22:06:26, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 718.05(6), mean: 846.60, max: 1018.68
Date: 12-25 at 22:07:16, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 867.90, max: 1046.58
Date: 12-25 at 22:07:49, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 867.40, max: 1076.16
Date: 12-25 at 22:08:22, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 702.65, max: 736.56
Date: 12-25 at 22:09:03, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 692.74, max: 729.04
Date: 12-25 at 22:09:46, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 690.15, max: 690.15
Date: 12-25 at 22:10:23, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 2540.19, max: 2996.35
Date: 12-25 at 22:11:06, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 1147.22, max: 2644.08
Date: 12-25 at 22:11:38, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 950.71, max: 1794.05
Date: 12-25 at 22:12:09, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 815.69, max: 1019.47
Date: 12-25 at 22:12:39, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 2241.46, max: 2908.21
Date: 12-25 at 22:13:08, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56, best obj: 690.15(5), mean: 1024.32, max: 1188.63
