Date: 11-29 at 08:12:14, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1129.97(9), mean: 2532.95, max: 3466.91
Date: 11-29 at 08:12:58, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1079.87(9), mean: 2244.47, max: 3200.37
Date: 11-29 at 08:13:44, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1060.05(9), mean: 1932.24, max: 2943.40
Date: 11-29 at 08:14:28, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.21(9), mean: 1830.78, max: 2780.44
Date: 11-29 at 08:15:10, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 1671.59, max: 2450.52
Date: 11-29 at 08:16:01, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 1126.28, max: 1301.33
Date: 11-29 at 08:16:43, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 1143.51, max: 1333.75
Date: 11-29 at 08:17:26, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 1190.67, max: 1282.69
Date: 11-29 at 08:18:13, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 1160.91, max: 1303.21
Date: 11-29 at 08:18:57, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 2699.04, max: 3247.80
Date: 11-29 at 08:19:43, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 1435.83, max: 3153.90
Date: 11-29 at 08:20:27, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 1441.46, max: 2826.00
Date: 11-29 at 08:21:06, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 1389.17, max: 2387.33
Date: 11-29 at 08:21:48, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 2785.46, max: 3206.06
Date: 11-29 at 08:22:34, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 859.39, best obj: 1049.14(9), mean: 1692.44, max: 2927.91
