Date: 03-06 at 07:13:35, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 625.86(6), mean: 1303.75, max: 1523.93
Date: 03-06 at 07:13:39, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 550.02(6), mean: 1251.63, max: 1443.64
Date: 03-06 at 07:13:47, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 533.54(6), mean: 991.61, max: 1305.29
Date: 03-06 at 07:13:55, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 533.54(6), mean: 804.90, max: 1161.70
Date: 03-06 at 07:14:01, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 508.44(6), mean: 727.12, max: 959.12
Date: 03-06 at 07:14:12, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 471.35(6), mean: 573.99, max: 677.31
Date: 03-06 at 07:14:23, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 471.35(6), mean: 523.25, max: 623.49
Date: 03-06 at 07:14:30, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 471.35(6), mean: 559.67, max: 670.43
Date: 03-06 at 07:14:43, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 469.59(6), mean: 513.63, max: 608.14
Date: 03-06 at 07:14:55, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 430.40(6), mean: 495.53, max: 541.68
Date: 03-06 at 07:15:05, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 426.31(6), mean: 487.10, max: 538.12
Date: 03-06 at 07:15:10, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 421.46(6), mean: 499.61, max: 565.25
Date: 03-06 at 07:15:23, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 416.68(7), mean: 449.58, max: 488.09
Date: 03-06 at 07:15:37, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 439.11, max: 479.52
Date: 03-06 at 07:15:46, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 430.73, max: 475.61
Date: 03-06 at 07:15:59, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 425.79, max: 465.62
Date: 03-06 at 07:16:09, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 422.15, max: 495.60
Date: 03-06 at 07:16:21, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 412.94, max: 454.23
Date: 03-06 at 07:16:32, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1284.38, max: 1497.50
Date: 03-06 at 07:16:37, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1153.60, max: 1428.66
Date: 03-06 at 07:16:42, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 891.05, max: 1113.22
Date: 03-06 at 07:16:51, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 601.30, max: 913.21
Date: 03-06 at 07:17:02, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1269.33, max: 1495.55
Date: 03-06 at 07:17:07, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1182.55, max: 1479.40
