Date: 04-17 at 13:16:21, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 813.38(4), mean: 1369.22, max: 1593.67
Date: 04-17 at 13:16:21, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 768.28(4), mean: 1471.79, max: 1736.31
Date: 04-17 at 13:16:22, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 768.28(4), mean: 1543.48, max: 1825.92
Date: 04-17 at 13:16:23, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 768.28(4), mean: 1755.08, max: 2052.64
Date: 04-17 at 13:16:25, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 768.28(4), mean: 1966.68, max: 2279.35
Date: 04-17 at 13:16:27, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 768.28(4), mean: 2051.09, max: 2369.79
Date: 04-17 at 13:16:30, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 768.28(4), mean: 1139.50, max: 1260.88
Date: 04-17 at 13:16:31, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 768.28(4), mean: 1310.65, max: 1487.60
Date: 04-17 at 13:16:32, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 768.28(4), mean: 1386.01, max: 1578.04
Date: 04-17 at 13:16:32, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 768.28(4), mean: 1464.39, max: 1668.47
Date: 04-17 at 13:16:33, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 768.28(4), mean: 1139.50, max: 1260.88
Date: 04-17 at 13:16:34, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 741.26(4), mean: 1301.82, max: 1487.60
Date: 04-17 at 13:16:34, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1383.11, max: 1581.53
Date: 04-17 at 13:16:35, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1586.18, max: 1815.84
Date: 04-17 at 13:16:37, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1784.91, max: 2045.14
Date: 04-17 at 13:16:39, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1987.98, max: 2279.45
Date: 04-17 at 13:16:42, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 2186.70, max: 2508.75
Date: 04-17 at 13:16:46, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1136.55, max: 1260.88
Date: 04-17 at 13:16:46, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 854.97, max: 935.97
Date: 04-17 at 13:16:47, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1024.86, max: 1118.00
Date: 04-17 at 13:16:47, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1194.75, max: 1300.03
Date: 04-17 at 13:16:48, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1136.55, max: 1260.88
Date: 04-17 at 13:16:49, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1313.13, max: 1490.18
Date: 04-17 at 13:16:50, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1511.85, max: 1719.48
Date: 04-17 at 13:16:51, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1681.74, max: 1901.51
Date: 04-17 at 13:16:53, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 1136.55, max: 1260.88
Date: 04-17 at 13:16:53, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 852.43, max: 927.56
Date: 04-17 at 13:16:54, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 739.57(4), mean: 804.39, max: 878.66
