Date: 04-17 at 13:09:10, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 781.39(4), mean: 1364.01, max: 1593.67
Date: 04-17 at 13:09:11, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 776.42(4), mean: 1571.34, max: 1857.77
Date: 04-17 at 13:09:11, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 776.42(4), mean: 1643.69, max: 1948.21
Date: 04-17 at 13:09:13, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 776.42(4), mean: 1847.23, max: 2183.06
Date: 04-17 at 13:09:15, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 776.42(4), mean: 2050.78, max: 2417.92
Date: 04-17 at 13:09:18, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 776.42(4), mean: 2254.32, max: 2652.78
Date: 04-17 at 13:09:21, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 776.42(4), mean: 1140.04, max: 1260.88
Date: 04-17 at 13:09:21, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 752.78(4), mean: 820.65, max: 894.67
Date: 04-17 at 13:09:22, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 695.86(4), mean: 753.70, max: 793.00
Date: 04-17 at 13:09:22, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 750.71, max: 793.00
Date: 04-17 at 13:09:23, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 947.04, max: 1019.53
Date: 04-17 at 13:09:23, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 1067.44, max: 1148.54
Date: 04-17 at 13:09:24, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 1278.87, max: 1375.07
Date: 04-17 at 13:09:26, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 1399.28, max: 1504.08
Date: 04-17 at 13:09:28, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 1134.03, max: 1260.88
Date: 04-17 at 13:09:29, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 831.17, max: 937.66
Date: 04-17 at 13:09:29, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 841.39, max: 956.75
Date: 04-17 at 13:09:30, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 823.40, max: 1052.46
Date: 04-17 at 13:09:30, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 1134.03, max: 1260.88
Date: 04-17 at 13:09:31, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 907.04, max: 1494.38
Date: 04-17 at 13:09:31, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 1118.47, max: 1720.91
Date: 04-17 at 13:09:32, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 1238.88, max: 1849.92
Date: 04-17 at 13:09:33, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 1134.03, max: 1260.88
Date: 04-17 at 13:09:34, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 846.17, max: 935.97
Date: 04-17 at 13:09:34, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 691.89(4), mean: 752.00, max: 796.11
