Date: 04-14 at 16:25:35, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 438.47(3), mean: 554.11, max: 924.70
Date: 04-14 at 16:25:36, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 718.98, max: 1208.25
Date: 04-14 at 16:25:37, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 771.67, max: 1299.93
Date: 04-14 at 16:25:38, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 809.31, max: 1363.18
Date: 04-14 at 16:25:40, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 870.43, max: 1454.86
Date: 04-14 at 16:25:41, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 912.59, max: 1518.10
Date: 04-14 at 16:25:44, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 1137.62, max: 1799.38
Date: 04-14 at 16:25:48, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 1362.64, max: 2080.66
Date: 04-14 at 16:25:55, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 1587.67, max: 2361.95
Date: 04-14 at 16:26:03, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 1638.27, max: 2425.19
Date: 04-14 at 16:26:11, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 1711.61, max: 2516.87
Date: 04-14 at 16:26:23, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 1936.63, max: 2798.15
Date: 04-14 at 16:26:35, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 1987.23, max: 2861.40
Date: 04-14 at 16:26:48, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 2060.57, max: 2953.07
Date: 04-14 at 16:27:07, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 2285.60, max: 3234.36
Date: 04-14 at 16:27:25, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 2358.94, max: 3326.03
Date: 04-14 at 16:27:43, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 436.20(3), mean: 2432.28, max: 3417.71
