Date: 04-17 at 13:21:04, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 779.27(4), mean: 856.65, max: 980.29
Date: 04-17 at 13:21:04, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 840.28, max: 964.91
Date: 04-17 at 13:21:05, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 926.78, max: 1094.66
Date: 04-17 at 13:21:05, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 1154.29, max: 1357.18
Date: 04-17 at 13:21:06, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 1230.97, max: 1452.89
Date: 04-17 at 13:21:07, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 1455.57, max: 1693.53
Date: 04-17 at 13:21:09, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 1135.82, max: 1260.88
Date: 04-17 at 13:21:10, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 1338.05, max: 1523.40
Date: 04-17 at 13:21:11, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 1414.49, max: 1619.12
Date: 04-17 at 13:21:12, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 1623.05, max: 1859.76
Date: 04-17 at 13:21:13, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 1135.82, max: 1260.88
Date: 04-17 at 13:21:14, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 844.30, max: 940.60
Date: 04-17 at 13:21:14, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 814.09, max: 879.49
Date: 04-17 at 13:21:15, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 900.58, max: 974.14
Date: 04-17 at 13:21:15, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 1135.82, max: 1260.88
Date: 04-17 at 13:21:16, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 728.62(4), mean: 840.83, max: 912.25
Date: 04-17 at 13:21:16, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 689.74(4), mean: 747.25, max: 785.32
