Date: 04-10 at 23:43:09, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 438.17(2), mean: 529.49, max: 610.19
Date: 04-10 at 23:43:10, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 422.42(4), mean: 518.86, max: 684.03
Date: 04-10 at 23:43:10, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 408.25(3), mean: 521.41, max: 757.99
Date: 04-10 at 23:43:11, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 569.21, max: 866.09
Date: 04-10 at 23:43:12, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 626.52, max: 974.20
Date: 04-10 at 23:43:13, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 661.71, max: 1035.79
Date: 04-10 at 23:43:14, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 835.53, max: 1272.82
Date: 04-10 at 23:43:16, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 880.70, max: 1334.42
Date: 04-10 at 23:43:17, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 925.87, max: 1396.01
Date: 04-10 at 23:43:20, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 1005.15, max: 1504.12
Date: 04-10 at 23:43:22, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 1050.32, max: 1565.71
Date: 04-10 at 23:43:25, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 1095.49, max: 1627.31
Date: 04-10 at 23:43:28, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 1174.76, max: 1735.41
Date: 04-10 at 23:43:31, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 406.73(3), mean: 1219.93, max: 1797.01
