Date: 03-24 at 17:32:24, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 856.58(9), mean: 1255.17, max: 1714.36
Date: 03-24 at 17:32:26, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 799.17(8), mean: 1294.97, max: 1684.90
Date: 03-24 at 17:32:28, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 758.15(8), mean: 1324.57, max: 1722.90
Date: 03-24 at 17:32:30, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 731.30(8), mean: 1275.65, max: 1692.90
Date: 03-24 at 17:32:33, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 730.92(8), mean: 1163.80, max: 1680.48
Date: 03-24 at 17:32:35, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 983.13, max: 1516.32
Date: 03-24 at 17:32:39, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 808.76, max: 913.10
Date: 03-24 at 17:32:43, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 825.16, max: 912.13
Date: 03-24 at 17:32:45, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 807.52, max: 886.51
Date: 03-24 at 17:32:50, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 796.45, max: 856.67
Date: 03-24 at 17:32:52, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 1344.99, max: 1833.37
Date: 03-24 at 17:32:55, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 1195.61, max: 1665.37
Date: 03-24 at 17:32:58, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 1170.13, max: 1560.07
Date: 03-24 at 17:33:02, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 924.09, max: 1258.02
Date: 03-24 at 17:33:06, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 1325.90, max: 1826.48
Date: 03-24 at 17:33:09, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 725.72(8), mean: 1236.69, max: 1690.34
