Date: 07-15 at 09:52:04, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1581.98(13) mean: 3590.84, max: 4137.24
Date: 07-15 at 09:53:08, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1234.78(13) mean: 3447.24, max: 3883.81
Date: 07-15 at 09:54:09, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1099.40(12) mean: 3239.33, max: 3707.69
Date: 07-15 at 09:55:09, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1096.16(12) mean: 2880.79, max: 3389.24
Date: 07-15 at 09:56:20, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1096.16(12) mean: 1337.21, max: 1463.86
Date: 07-15 at 09:57:17, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1096.16(12) mean: 1353.66, max: 1499.31
Date: 07-15 at 09:58:17, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1096.16(12) mean: 1340.95, max: 1546.69
Date: 07-15 at 09:59:20, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1038.72(12) mean: 1290.35, max: 1558.82
Date: 07-15 at 10:00:24, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1025.15(13) mean: 1140.87, max: 1273.39
Date: 07-15 at 10:01:27, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1022.54(13) mean: 1141.03, max: 1277.71
Date: 07-15 at 10:02:25, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1015.14(13) mean: 1157.04, max: 1308.70
Date: 07-15 at 10:03:23, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 991.13(12) mean: 1166.30, max: 1341.95
Date: 07-15 at 10:04:28, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 991.13(12) mean: 1110.21, max: 1250.14
Date: 07-15 at 10:05:27, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 988.64(12) mean: 1107.84, max: 1251.87
Date: 07-15 at 10:06:24, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 988.64(12) mean: 1087.57, max: 1215.72
Date: 07-15 at 10:07:28, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 988.64(12) mean: 1053.20, max: 1207.26
Date: 07-15 at 10:08:29, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 988.64(12) mean: 1019.27, max: 1098.05
Date: 07-15 at 10:09:29, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 988.64(12) mean: 1014.70, max: 1089.84
Date: 07-15 at 10:10:29, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 988.64(12) mean: 1167.33, max: 1574.50
Date: 07-15 at 10:11:30, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 944.94(11) mean: 1015.44, max: 1140.81
Date: 07-15 at 10:12:23, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 936.69(11) mean: 1042.60, max: 1183.81
Date: 07-15 at 10:13:24, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 930.97(11) mean: 1013.73, max: 1211.71
Date: 07-15 at 10:14:23, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 930.20(11) mean: 990.20, max: 1110.09
Date: 07-15 at 10:15:18, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 908.49(11) mean: 983.49, max: 1039.33
Date: 07-15 at 10:16:19, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 908.49(11) mean: 957.21, max: 1003.60
Date: 07-15 at 10:17:14, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 908.49(11) mean: 994.55, max: 1044.37
Date: 07-15 at 10:18:13, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 868.59(11) mean: 940.59, max: 997.29
