Date: 03-25 at 12:44:38, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 915.23(8), mean: 1478.21, max: 2052.39
Date: 03-25 at 12:44:40, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 817.29(8), mean: 1470.16, max: 2028.79
Date: 03-25 at 12:44:42, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 807.38(8), mean: 1501.88, max: 2102.37
Date: 03-25 at 12:44:45, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 807.38(8), mean: 1468.63, max: 2132.10
Date: 03-25 at 12:44:49, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 805.33(8), mean: 1041.51, max: 1219.35
Date: 03-25 at 12:44:56, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 767.02(7), mean: 891.34, max: 1050.33
Date: 03-25 at 12:44:59, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 759.35(7), mean: 940.34, max: 1065.34
Date: 03-25 at 12:45:03, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 731.91(7), mean: 830.05, max: 912.17
Date: 03-25 at 12:45:08, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 723.46(7), mean: 798.52, max: 910.53
Date: 03-25 at 12:45:12, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 723.34(7), mean: 810.26, max: 921.86
Date: 03-25 at 12:45:15, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 723.34(7), mean: 875.02, max: 991.97
Date: 03-25 at 12:45:24, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 743.13, max: 810.83
Date: 03-25 at 12:45:29, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 751.81, max: 927.65
Date: 03-25 at 12:45:42, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 736.32, max: 768.36
Date: 03-25 at 12:45:48, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 732.95, max: 768.36
Date: 03-25 at 12:46:02, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 732.86, max: 768.36
Date: 03-25 at 12:46:08, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 1426.32, max: 1838.72
Date: 03-25 at 12:46:12, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 1252.57, max: 1681.41
Date: 03-25 at 12:46:21, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 982.41, max: 1116.86
Date: 03-25 at 12:46:25, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 892.71, max: 1085.31
Date: 03-25 at 12:46:30, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 1436.25, max: 1845.77
Date: 03-25 at 12:46:34, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 694.26(6), mean: 1225.37, max: 1667.04
