Date: 07-16 at 11:59:58, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1564.55(13) mean: 3544.54, max: 4046.97
Date: 07-16 at 12:01:05, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1280.45(13) mean: 3390.52, max: 3815.49
Date: 07-16 at 12:02:10, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1081.94(13) mean: 3285.25, max: 3699.82
Date: 07-16 at 12:03:17, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1060.50(12) mean: 3006.27, max: 3579.24
Date: 07-16 at 12:04:24, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1039.44(12) mean: 2644.09, max: 3251.47
Date: 07-16 at 12:05:31, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1039.44(12) mean: 2319.60, max: 3089.00
Date: 07-16 at 12:06:38, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1017.15(12) mean: 2182.73, max: 2980.71
Date: 07-16 at 12:07:42, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1017.15(12) mean: 1245.46, max: 1377.20
Date: 07-16 at 12:08:48, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1017.15(12) mean: 1230.31, max: 1419.10
Date: 07-16 at 12:09:51, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1017.15(12) mean: 1216.63, max: 1424.95
Date: 07-16 at 12:10:57, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 968.35(12) mean: 1135.55, max: 1370.04
Date: 07-16 at 12:12:02, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 896.50(11) mean: 1117.40, max: 1385.84
Date: 07-16 at 12:13:04, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 895.14(11) mean: 1044.56, max: 1196.05
Date: 07-16 at 12:14:04, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 895.14(11) mean: 984.47, max: 1119.42
Date: 07-16 at 12:15:02, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 895.14(11) mean: 973.49, max: 1056.73
Date: 07-16 at 12:16:04, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 978.13, max: 1074.39
Date: 07-16 at 12:17:01, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 960.86, max: 1059.13
Date: 07-16 at 12:17:58, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 956.04, max: 1088.54
Date: 07-16 at 12:18:54, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(11) mean: 949.35, max: 1077.05
Date: 07-16 at 12:19:54, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 923.17, max: 984.97
Date: 07-16 at 12:20:50, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 914.56, max: 956.16
Date: 07-16 at 12:21:51, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 914.85, max: 951.55
Date: 07-16 at 12:22:49, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 910.03, max: 951.18
Date: 07-16 at 12:23:52, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 903.41, max: 951.18
Date: 07-16 at 12:24:55, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 902.05, max: 951.18
Date: 07-16 at 12:25:49, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 867.60, max: 887.15
Date: 07-16 at 12:26:44, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 867.60, max: 887.15
Date: 07-16 at 12:27:40, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 867.60, max: 887.15
Date: 07-16 at 12:28:34, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 867.60, max: 887.15
Date: 07-16 at 12:29:34, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 867.60, max: 887.15
Date: 07-16 at 12:30:31, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 867.60, max: 887.15
Date: 07-16 at 12:31:31, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 867.60, max: 887.15
Date: 07-16 at 12:32:28, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 865.23, max: 887.15
Date: 07-16 at 12:33:23, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 865.01, max: 887.15
Date: 07-16 at 12:34:23, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 863.75, max: 887.15
Date: 07-16 at 12:35:18, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 863.75, max: 887.15
Date: 07-16 at 12:36:21, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 863.75, max: 887.15
Date: 07-16 at 12:37:19, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 863.75, max: 887.15
Date: 07-16 at 12:38:19, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 863.75, max: 887.15
Date: 07-16 at 12:39:20, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 863.75, max: 887.15
Date: 07-16 at 12:40:17, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 863.75, max: 887.15
Date: 07-16 at 12:41:17, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 863.75, max: 887.15
Date: 07-16 at 12:42:17, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 856.37, max: 886.74
Date: 07-16 at 12:43:13, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 837.15, max: 851.10
Date: 07-16 at 12:44:08, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 830.27, max: 848.89
Date: 07-16 at 12:45:10, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:46:05, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:47:01, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:48:04, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:49:03, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:50:05, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:51:08, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:52:03, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:52:55, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:53:51, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:54:46, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:55:45, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:56:44, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:57:46, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:58:46, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 12:59:47, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 13:00:49, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 13:01:48, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 13:02:41, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 13:03:47, iter: 65, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 13:04:43, iter: 66, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 13:05:37, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 13:06:37, iter: 68, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-16 at 13:07:30, iter: 70, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 2014.27, max: 3605.21
Date: 07-16 at 13:08:32, iter: 71, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 1032.28, max: 1475.42
Date: 07-16 at 13:09:33, iter: 72, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 1015.82, max: 1417.20
Date: 07-16 at 13:10:37, iter: 73, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 947.74, max: 1401.03
Date: 07-16 at 13:11:36, iter: 74, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 918.17, max: 1235.10
Date: 07-16 at 13:12:42, iter: 75, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 894.10, max: 1069.80
Date: 07-16 at 13:13:45, iter: 76, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 873.82, max: 1060.58
Date: 07-16 at 13:14:50, iter: 77, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 851.06, max: 995.59
Date: 07-16 at 13:15:54, iter: 78, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 845.83, max: 960.74
Date: 07-16 at 13:17:05, iter: 79, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 845.64, max: 958.93
Date: 07-16 at 13:18:10, iter: 80, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 845.69, max: 958.93
Date: 07-16 at 13:19:17, iter: 81, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 842.05, max: 946.70
Date: 07-16 at 13:20:22, iter: 82, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 838.62, max: 935.66
