Date: 01-25 at 14:24:28, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1517.03(6), mean: 3098.72, max: 3561.84
Date: 01-25 at 14:24:55, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1410.01(6), mean: 2562.98, max: 3052.95
Date: 01-25 at 14:25:30, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1375.59(6), mean: 2173.76, max: 2721.70
Date: 01-25 at 14:25:58, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1368.95(6), mean: 2082.83, max: 2666.06
Date: 01-25 at 14:26:34, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1352.09(6), mean: 1996.37, max: 2461.72
Date: 01-25 at 14:27:09, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1340.32(6), mean: 1981.59, max: 2493.40
Date: 01-25 at 14:27:50, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1340.32(6), mean: 1772.01, max: 2392.28
Date: 01-25 at 14:28:30, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1340.32(6), mean: 1607.44, max: 2121.12
Date: 01-25 at 14:29:13, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1288.54(10), mean: 1391.04, max: 1872.95
Date: 01-25 at 14:29:48, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1263.86(10), mean: 1385.89, max: 1461.53
Date: 01-25 at 14:30:31, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1259.85(10), mean: 1341.42, max: 1478.81
Date: 01-25 at 14:31:09, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1252.02(10), mean: 1354.73, max: 1438.48
Date: 01-25 at 14:31:55, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1252.02(10), mean: 1296.95, max: 1339.22
Date: 01-25 at 14:32:38, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1252.02(10), mean: 1288.61, max: 1339.22
Date: 01-25 at 14:33:18, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1252.02(10), mean: 1314.68, max: 1386.03
Date: 01-25 at 14:34:03, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1241.16(10), mean: 1288.79, max: 1354.60
Date: 01-25 at 14:34:45, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1239.91(9), mean: 1285.05, max: 1341.82
Date: 01-25 at 14:35:23, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1239.91(9), mean: 1299.18, max: 1392.19
Date: 01-25 at 14:36:08, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1233.52(10), mean: 1278.93, max: 1352.66
Date: 01-25 at 14:36:53, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1232.28(9), mean: 1296.23, max: 1345.81
Date: 01-25 at 14:37:42, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1232.28(9), mean: 1282.87, max: 1345.81
Date: 01-25 at 14:38:24, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1232.28(9), mean: 1280.84, max: 1345.00
Date: 01-25 at 14:39:08, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1273.51, max: 1334.50
Date: 01-25 at 14:39:49, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1271.40, max: 1333.30
Date: 01-25 at 14:40:34, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1270.83, max: 1331.93
Date: 01-25 at 14:41:16, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1286.01, max: 1344.40
Date: 01-25 at 14:42:01, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1272.70, max: 1306.04
Date: 01-25 at 14:42:47, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1388.13, max: 1559.48
Date: 01-25 at 14:43:25, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1300.57, max: 1350.21
Date: 01-25 at 14:44:04, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1307.06, max: 1428.33
Date: 01-25 at 14:44:45, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1291.20, max: 1376.75
Date: 01-25 at 14:45:31, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1465.03, max: 1660.31
Date: 01-25 at 14:46:06, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48, best obj: 1226.58(9), mean: 1341.82, max: 1473.72
