Date: 07-01 at 09:57:26, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1604.37(6) mean: 3290.30, max: 3826.61
Date: 07-01 at 09:58:15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1402.14(6) mean: 2547.47, max: 3296.22
Date: 07-01 at 09:59:23, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1394.64(6) mean: 2348.41, max: 3188.33
Date: 07-01 at 10:00:32, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1348.16(11) mean: 1421.71, max: 1516.05
Date: 07-01 at 10:01:32, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.24(11) mean: 1445.23, max: 1539.68
Date: 07-01 at 10:02:24, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1514.19, max: 1633.77
Date: 07-01 at 10:03:25, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1501.01, max: 1641.97
Date: 07-01 at 10:04:38, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1457.77, max: 1655.66
Date: 07-01 at 10:05:41, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1377.86, max: 1567.79
Date: 07-01 at 10:06:50, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1312.63, max: 1392.76
Date: 07-01 at 10:07:58, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1322.06, max: 1456.40
Date: 07-01 at 10:08:58, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1348.57, max: 1471.43
Date: 07-01 at 10:10:11, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1304.13, max: 1402.12
Date: 07-01 at 10:11:16, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1375.84, max: 1518.15
Date: 07-01 at 10:12:21, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1331.61, max: 1484.02
Date: 07-01 at 10:13:28, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1332.10, max: 1464.85
Date: 07-01 at 10:14:34, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1350.23, max: 1495.26
Date: 07-01 at 10:15:40, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1298.36, max: 1367.56
Date: 07-01 at 10:16:39, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1331.99, max: 1423.32
Date: 07-01 at 10:17:51, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1321.22, max: 1433.48
Date: 07-01 at 10:19:02, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1252.69(11) mean: 1315.10, max: 1453.49
Date: 07-01 at 10:20:12, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1250.89(12) mean: 1294.40, max: 1355.00
Date: 07-01 at 10:21:23, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1223.03(12) mean: 1280.52, max: 1345.55
