Date: 07-01 at 13:37:36, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1527.55(6) mean: 2811.37, max: 3527.52
Date: 07-01 at 13:38:23, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1416.13(6) mean: 2050.53, max: 2765.47
Date: 07-01 at 13:39:17, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1409.47(6) mean: 1824.68, max: 2473.47
Date: 07-01 at 13:40:22, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1400.56(6) mean: 1608.41, max: 2108.44
Date: 07-01 at 13:41:05, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1400.52(6) mean: 1662.87, max: 2128.16
Date: 07-01 at 13:42:02, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1400.52(6) mean: 1658.65, max: 2142.71
Date: 07-01 at 13:43:00, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1358.28(9) mean: 1424.90, max: 1469.60
Date: 07-01 at 13:44:10, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1353.09(9) mean: 1450.21, max: 1507.65
Date: 07-01 at 13:44:53, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1344.96(9) mean: 1514.17, max: 1561.94
Date: 07-01 at 13:46:01, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1340.75(9) mean: 1509.35, max: 1576.36
Date: 07-01 at 13:47:07, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1340.75(9) mean: 1431.40, max: 1561.66
Date: 07-01 at 13:48:00, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1340.75(9) mean: 1477.40, max: 1606.29
Date: 07-01 at 13:49:04, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1340.75(9) mean: 1461.71, max: 1651.09
Date: 07-01 at 13:50:12, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1340.75(9) mean: 1380.07, max: 1434.46
Date: 07-01 at 13:51:16, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1324.52(9) mean: 1384.48, max: 1459.51
Date: 07-01 at 13:52:01, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1324.52(9) mean: 1432.54, max: 1517.88
Date: 07-01 at 13:53:14, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1324.52(9) mean: 1370.67, max: 1454.14
Date: 07-01 at 13:54:03, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1321.01(9) mean: 1394.40, max: 1539.87
Date: 07-01 at 13:55:08, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1313.09(9) mean: 1369.83, max: 1446.65
Date: 07-01 at 13:56:16, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.49(10) mean: 1341.88, max: 1384.47
Date: 07-01 at 13:57:27, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1283.22(9) mean: 1338.60, max: 1384.47
Date: 07-01 at 13:58:13, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1283.22(9) mean: 1394.76, max: 1444.77
Date: 07-01 at 13:59:15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1283.22(9) mean: 1336.96, max: 1411.21
Date: 07-01 at 14:00:25, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1265.76(10) mean: 1311.90, max: 1348.94
Date: 07-01 at 14:01:29, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1256.10(10) mean: 1298.36, max: 1341.35
Date: 07-01 at 14:02:27, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1256.10(10) mean: 1304.59, max: 1397.39
Date: 07-01 at 14:03:29, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1256.10(10) mean: 1324.21, max: 1439.01
Date: 07-01 at 14:04:35, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1256.10(10) mean: 1279.47, max: 1336.75
Date: 07-01 at 14:05:50, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1256.10(10) mean: 1272.45, max: 1319.72
Date: 07-01 at 14:06:50, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1256.10(10) mean: 1273.54, max: 1351.25
Date: 07-01 at 14:07:55, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1256.10(10) mean: 1269.44, max: 1293.48
