Date: 07-26 at 13:21:57, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 1172.31(10), mean: 3035.85, max: 4051.66
Date: 07-26 at 13:23:26, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 978.04(9), mean: 2156.74, max: 3568.50
Date: 07-26 at 13:24:57, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 887.35(7), mean: 2104.19, max: 3521.65
Date: 07-26 at 13:26:27, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 860.88(7), mean: 1475.65, max: 2775.79
Date: 07-26 at 13:27:54, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 860.68(7), mean: 1274.17, max: 2038.32
Date: 07-26 at 13:29:23, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 823.32(6), mean: 1271.05, max: 2079.06
Date: 07-26 at 13:30:52, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 805.89(6), mean: 982.94, max: 1597.05
Date: 07-26 at 13:32:27, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 783.28(6), mean: 995.44, max: 1633.53
Date: 07-26 at 13:33:52, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 766.57(6), mean: 963.53, max: 1495.90
Date: 07-26 at 13:35:30, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 766.57(6), mean: 990.88, max: 1516.49
Date: 07-26 at 13:36:55, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 740.93(6), mean: 849.17, max: 953.90
Date: 07-26 at 13:38:26, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 707.01(5), mean: 860.24, max: 940.18
Date: 07-26 at 13:39:53, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 707.01(5), mean: 804.05, max: 833.07
Date: 07-26 at 13:41:24, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 707.01(5), mean: 853.70, max: 893.29
Date: 07-26 at 13:42:57, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 707.01(5), mean: 791.70, max: 866.25
Date: 07-26 at 13:44:27, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 707.01(5), mean: 785.66, max: 840.90
Date: 07-26 at 13:46:03, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 707.01(5), mean: 792.03, max: 866.25
Date: 07-26 at 13:47:35, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 707.01(5), mean: 781.56, max: 839.37
Date: 07-26 at 13:49:10, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 707.01(5), mean: 780.26, max: 839.37
Date: 07-26 at 13:50:40, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 707.01(5), mean: 751.41, max: 801.31
