Date: 01-03 at 15:13:25, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 1032.05(5), mean: 3195.88, max: 3986.22
Date: 01-03 at 15:14:19, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 906.03(5), mean: 2537.94, max: 3553.42
Date: 01-03 at 15:15:14, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 870.78(5), mean: 1645.84, max: 2426.67
Date: 01-03 at 15:16:08, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 857.30(7), mean: 1089.62, max: 1513.66
Date: 01-03 at 15:17:01, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 813.89(6), mean: 1041.17, max: 1403.58
Date: 01-03 at 15:17:57, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 791.08(6), mean: 1055.54, max: 1427.60
Date: 01-03 at 15:18:51, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 772.90(6), mean: 1011.95, max: 1446.93
Date: 01-03 at 15:19:46, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 772.90(6), mean: 1010.32, max: 1448.47
Date: 01-03 at 15:20:40, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 772.90(6), mean: 840.41, max: 981.39
Date: 01-03 at 15:21:35, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 769.46(6), mean: 841.36, max: 928.11
Date: 01-03 at 15:22:25, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 736.73(5), mean: 770.78, max: 834.93
Date: 01-03 at 15:23:16, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 717.45(6), mean: 736.41, max: 787.57
Date: 01-03 at 15:24:06, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 712.31(6), mean: 734.10, max: 787.57
Date: 01-03 at 15:24:59, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 711.14(6), mean: 760.10, max: 817.65
Date: 01-03 at 15:25:55, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 702.32(6), mean: 716.81, max: 756.30
Date: 01-03 at 15:26:50, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 655.97(5), mean: 678.21, max: 702.32
Date: 01-03 at 15:27:41, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 655.97(5), mean: 682.97, max: 743.93
Date: 01-03 at 15:28:35, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 655.97(5), mean: 674.21, max: 714.00
Date: 01-03 at 15:29:30, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 650.96(5), mean: 668.41, max: 679.96
Date: 01-03 at 15:30:18, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 634.99, max: 651.01
Date: 01-03 at 15:31:12, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 633.40, max: 651.01
Date: 01-03 at 15:32:03, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 632.00, max: 651.01
Date: 01-03 at 15:32:51, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 627.01, max: 627.06
Date: 01-03 at 15:33:46, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 627.01, max: 627.06
Date: 01-03 at 15:34:41, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 2791.64, max: 3369.44
Date: 01-03 at 15:35:34, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 1165.14, max: 1841.15
Date: 01-03 at 15:36:28, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 836.68, max: 940.70
Date: 01-03 at 15:37:22, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 735.46, max: 840.35
Date: 01-03 at 15:38:18, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 2769.52, max: 3538.19
Date: 01-03 at 15:39:11, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.88, best obj: 627.01(4), mean: 1589.43, max: 3173.21
