Date: 11-12 at 00:06:57, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1163.63(13), mean: 2020.19, max: 2644.26
Date: 11-12 at 00:08:18, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1126.00(13), mean: 1969.98, max: 2637.77
Date: 11-12 at 00:09:38, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1121.74(13), mean: 1684.98, max: 2463.10
Date: 11-12 at 00:10:58, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1121.74(13), mean: 1686.34, max: 2415.55
Date: 11-12 at 00:12:20, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1121.74(13), mean: 1619.16, max: 2363.77
Date: 11-12 at 00:13:41, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1121.74(13), mean: 1518.66, max: 2298.92
Date: 11-12 at 00:15:03, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1121.74(13), mean: 1422.37, max: 2035.59
Date: 11-12 at 00:16:22, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1121.74(13), mean: 1325.77, max: 1885.60
Date: 11-12 at 00:17:42, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1121.74(13), mean: 1239.94, max: 1362.65
Date: 11-12 at 00:19:00, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1121.74(13), mean: 1245.65, max: 1387.00
Date: 11-12 at 00:20:18, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1109.20(13), mean: 1157.81, max: 1238.17
Date: 11-12 at 00:21:33, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1091.85(13), mean: 1186.38, max: 1270.15
Date: 11-12 at 00:22:47, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1091.85(13), mean: 1142.34, max: 1242.31
Date: 11-12 at 00:24:08, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1076.08(12), mean: 1127.87, max: 1187.25
Date: 11-12 at 00:25:22, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1158.61, max: 1207.29
Date: 11-12 at 00:26:40, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1126.78, max: 1186.53
Date: 11-12 at 00:27:55, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1179.75, max: 1262.28
Date: 11-12 at 00:29:12, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1131.40, max: 1199.30
Date: 11-12 at 00:30:32, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1163.87, max: 1247.00
Date: 11-12 at 00:31:46, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1162.79, max: 1284.81
Date: 11-12 at 00:33:04, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1138.35, max: 1241.67
Date: 11-12 at 00:34:24, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1115.82, max: 1158.66
Date: 11-12 at 00:35:45, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1116.67, max: 1158.66
Date: 11-12 at 00:37:02, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1111.23, max: 1158.66
Date: 11-12 at 00:38:20, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 974.24, best obj: 1069.57(12), mean: 1127.96, max: 1182.26
