Date: 07-11 at 23:19:07, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1613.65(15) mean: 2582.70, max: 3247.50
Date: 07-11 at 23:20:12, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1543.20(14) mean: 2495.33, max: 3227.92
Date: 07-11 at 23:21:20, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1501.15(14) mean: 2441.18, max: 3205.95
Date: 07-11 at 23:22:27, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1500.96(14) mean: 2457.07, max: 3226.15
Date: 07-11 at 23:23:36, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1493.32(15) mean: 2253.72, max: 3109.45
Date: 07-11 at 23:24:45, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.58(14) mean: 2074.66, max: 2799.88
Date: 07-11 at 23:25:54, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.24(14) mean: 1851.19, max: 2709.12
Date: 07-11 at 23:27:00, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.24(14) mean: 1882.89, max: 2735.25
Date: 07-11 at 23:28:07, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.24(14) mean: 1829.20, max: 2750.01
Date: 07-11 at 23:29:16, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.24(14) mean: 1569.51, max: 1798.19
Date: 07-11 at 23:30:21, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.24(14) mean: 1594.63, max: 1870.68
Date: 07-11 at 23:31:26, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.24(14) mean: 1632.42, max: 1843.93
Date: 07-11 at 23:32:30, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.24(14) mean: 1624.37, max: 1864.70
Date: 07-11 at 23:33:37, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.24(14) mean: 1686.69, max: 1944.52
Date: 07-11 at 23:34:41, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.24(14) mean: 1664.22, max: 2022.29
Date: 07-11 at 23:35:46, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1430.24(14) mean: 1727.88, max: 2315.97
Date: 07-11 at 23:36:51, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1418.45(13) mean: 1500.68, max: 1794.17
Date: 07-11 at 23:37:55, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1415.12(13) mean: 1520.96, max: 1627.95
Date: 07-11 at 23:38:58, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1415.12(13) mean: 1466.59, max: 1544.02
Date: 07-11 at 23:40:01, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1415.12(13) mean: 1500.65, max: 1622.62
Date: 07-11 at 23:41:03, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1407.05(13) mean: 1502.48, max: 1599.82
Date: 07-11 at 23:42:09, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1398.89(13) mean: 1434.08, max: 1510.96
Date: 07-11 at 23:43:13, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1398.89(13) mean: 1478.46, max: 1577.32
Date: 07-11 at 23:44:15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1398.89(13) mean: 1452.13, max: 1543.57
Date: 07-11 at 23:45:17, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1395.71(13) mean: 1487.88, max: 1587.32
Date: 07-11 at 23:46:24, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.72(13) mean: 1498.48, max: 1634.22
Date: 07-11 at 23:47:29, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.72(13) mean: 1461.89, max: 1597.58
Date: 07-11 at 23:48:29, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.51(13) mean: 1427.20, max: 1564.16
Date: 07-11 at 23:49:38, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.51(13) mean: 1418.27, max: 1519.79
Date: 07-11 at 23:50:38, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.51(13) mean: 1425.72, max: 1556.68
Date: 07-11 at 23:51:41, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1386.15(13) mean: 1412.47, max: 1515.60
Date: 07-11 at 23:52:41, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1385.06(13) mean: 1460.84, max: 1573.48
Date: 07-11 at 23:53:45, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1385.01(13) mean: 1451.95, max: 1585.49
Date: 07-11 at 23:54:46, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1385.01(13) mean: 1444.93, max: 1554.75
Date: 07-11 at 23:55:53, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1385.01(13) mean: 1449.50, max: 1629.73
Date: 07-11 at 23:57:02, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1385.01(13) mean: 1438.83, max: 1485.86
Date: 07-11 at 23:58:09, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1385.01(13) mean: 1443.67, max: 1494.01
Date: 07-11 at 23:59:14, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1385.01(13) mean: 1517.08, max: 1733.06
Date: 07-12 at 00:00:17, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1385.01(13) mean: 1452.64, max: 1697.65
Date: 07-12 at 00:01:19, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1385.01(13) mean: 1514.56, max: 1720.82
Date: 07-12 at 00:02:20, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1384.77(13) mean: 1397.55, max: 1443.64
Date: 07-12 at 00:03:23, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1383.03(13) mean: 1398.80, max: 1448.78
Date: 07-12 at 00:04:26, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1375.26(13) mean: 1406.19, max: 1498.91
Date: 07-12 at 00:05:28, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1375.26(13) mean: 1448.08, max: 1544.75
Date: 07-12 at 00:06:32, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1375.26(13) mean: 1483.12, max: 1588.10
Date: 07-12 at 00:07:34, iter: 49, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.89(13) mean: 1411.84, max: 1615.93
Date: 07-12 at 00:08:39, iter: 50, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1367.80(13) mean: 1402.71, max: 1469.44
Date: 07-12 at 00:09:40, iter: 51, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1384.11, max: 1440.29
Date: 07-12 at 00:10:45, iter: 52, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1390.99, max: 1432.31
Date: 07-12 at 00:11:51, iter: 53, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1380.39, max: 1418.58
Date: 07-12 at 00:12:59, iter: 54, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1382.16, max: 1418.15
Date: 07-12 at 00:14:04, iter: 55, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1379.79, max: 1418.15
Date: 07-12 at 00:15:10, iter: 57, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1448.54, max: 1710.38
Date: 07-12 at 00:16:13, iter: 58, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1386.15, max: 1419.03
Date: 07-12 at 00:17:19, iter: 59, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1393.86, max: 1454.27
Date: 07-12 at 00:18:22, iter: 60, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1397.35, max: 1509.87
Date: 07-12 at 00:19:27, iter: 62, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1431.34, max: 1565.39
Date: 07-12 at 00:20:29, iter: 63, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1459.56, max: 1598.64
Date: 07-12 at 00:21:36, iter: 64, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1432.02, max: 1653.61
Date: 07-12 at 00:22:42, iter: 65, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1435.96, max: 1679.87
Date: 07-12 at 00:23:49, iter: 67, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1366.68(13) mean: 1474.91, max: 1798.29
Date: 07-12 at 00:24:49, iter: 68, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1365.87(13) mean: 1424.24, max: 1620.93
Date: 07-12 at 00:25:55, iter: 69, fix: false, local: true, cut car: true, new generate: false, Khoo: 1261.67 best obj: 1365.87(13) mean: 1423.43, max: 1592.61
