Date: 12-19 at 17:59:19, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1426.48(15), mean: 3082.42, max: 3810.84
Date: 12-19 at 18:00:14, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1274.06(15), mean: 2844.92, max: 3695.47
Date: 12-19 at 18:01:12, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1133.62(13), mean: 2309.78, max: 3390.57
Date: 12-19 at 18:02:13, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1102.56(13), mean: 2278.76, max: 3390.70
Date: 12-19 at 18:03:14, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1065.75(12), mean: 2002.17, max: 3190.63
Date: 12-19 at 18:04:12, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1001.48(12), mean: 2016.31, max: 3130.23
Date: 12-19 at 18:05:14, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 993.35(12), mean: 1886.17, max: 2927.46
Date: 12-19 at 18:06:22, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 974.27(12), mean: 1232.64, max: 1430.07
Date: 12-19 at 18:07:25, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 961.54(12), mean: 1146.12, max: 1480.03
Date: 12-19 at 18:08:24, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 878.74(11), mean: 1062.51, max: 1198.86
Date: 12-19 at 18:09:26, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 999.40, max: 1137.50
Date: 12-19 at 18:10:25, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 956.52, max: 1044.96
Date: 12-19 at 18:11:22, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 931.17, max: 996.26
Date: 12-19 at 18:12:21, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 920.34, max: 986.30
Date: 12-19 at 18:13:18, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 910.49, max: 986.30
Date: 12-19 at 18:14:15, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 1000.82, max: 1406.88
Date: 12-19 at 18:15:11, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 935.44, max: 1329.33
Date: 12-19 at 18:16:09, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 909.85, max: 1225.05
Date: 12-19 at 18:17:03, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 888.78, max: 1002.47
Date: 12-19 at 18:18:02, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 922.86, max: 1186.20
Date: 12-19 at 18:19:01, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 842.70(10), mean: 891.30, max: 1063.95
