Date: 07-12 at 14:18:47, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1576.96(13) mean: 3461.84, max: 3903.73
Date: 07-12 at 14:19:42, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1285.47(13) mean: 3115.83, max: 3664.62
Date: 07-12 at 14:20:41, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1104.60(12) mean: 2652.88, max: 3499.35
Date: 07-12 at 14:21:39, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1072.39(11) mean: 2637.84, max: 3499.70
Date: 07-12 at 14:22:31, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1072.08(11) mean: 2452.69, max: 3229.04
Date: 07-12 at 14:23:34, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1072.08(11) mean: 1273.95, max: 1433.20
Date: 07-12 at 14:24:31, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1072.08(11) mean: 1362.98, max: 1565.12
Date: 07-12 at 14:25:32, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1072.08(11) mean: 1174.77, max: 1295.28
Date: 07-12 at 14:26:28, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1055.07(13) mean: 1178.73, max: 1337.76
Date: 07-12 at 14:27:17, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1037.66(13) mean: 1195.71, max: 1337.60
Date: 07-12 at 14:28:15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1036.83(13) mean: 1107.82, max: 1194.54
Date: 07-12 at 14:29:12, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1028.62(13) mean: 1080.49, max: 1168.64
Date: 07-12 at 14:30:06, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1026.32(13) mean: 1074.97, max: 1186.13
Date: 07-12 at 14:31:00, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1003.49(12) mean: 1092.57, max: 1206.13
Date: 07-12 at 14:31:48, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1003.49(12) mean: 1084.37, max: 1201.00
Date: 07-12 at 14:32:44, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 983.58(13) mean: 1027.68, max: 1107.02
Date: 07-12 at 14:33:42, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 930.45(12) mean: 1001.88, max: 1050.91
Date: 07-12 at 14:34:33, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 930.45(12) mean: 987.86, max: 1047.24
Date: 07-12 at 14:35:27, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 930.45(12) mean: 937.02, max: 969.60
Date: 07-12 at 14:36:24, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 900.11(11) mean: 934.73, max: 969.00
Date: 07-12 at 14:37:16, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 899.19(11) mean: 934.07, max: 968.28
Date: 07-12 at 14:38:08, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 899.19(11) mean: 934.03, max: 967.56
Date: 07-12 at 14:39:01, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 899.19(11) mean: 904.14, max: 935.52
Date: 07-12 at 14:39:54, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 899.19(11) mean: 904.14, max: 935.52
Date: 07-12 at 14:40:46, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 899.19(11) mean: 904.14, max: 935.52
Date: 07-12 at 14:41:40, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 899.19(11) mean: 946.11, max: 1261.35
Date: 07-12 at 14:42:32, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 899.19(11) mean: 920.97, max: 1087.41
Date: 07-12 at 14:43:26, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 899.19(11) mean: 925.05, max: 1087.72
Date: 07-12 at 14:44:19, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 897.49(11) mean: 906.73, max: 975.49
Date: 07-12 at 14:45:09, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 897.49(11) mean: 904.89, max: 973.30
Date: 07-12 at 14:46:01, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 897.49(11) mean: 904.51, max: 970.15
Date: 07-12 at 14:46:56, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 897.49(11) mean: 933.06, max: 1036.62
Date: 07-12 at 14:47:47, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 897.49(11) mean: 901.41, max: 930.50
Date: 07-12 at 14:48:42, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 897.49(11) mean: 932.21, max: 1097.37
Date: 07-12 at 14:49:33, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 897.49(11) mean: 930.83, max: 1135.32
