Date: 12-19 at 20:35:32, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1356.48(15), mean: 3080.98, max: 3810.84
Date: 12-19 at 20:36:34, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1287.97(14), mean: 3054.84, max: 3808.40
Date: 12-19 at 20:37:31, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1217.86(14), mean: 2501.56, max: 3569.41
Date: 12-19 at 20:38:29, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1182.37(13), mean: 2461.99, max: 3561.18
Date: 12-19 at 20:39:33, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1180.68(13), mean: 1977.46, max: 3090.11
Date: 12-19 at 20:40:33, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1151.31(13), mean: 1905.07, max: 3108.75
Date: 12-19 at 20:41:32, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1134.47(16), mean: 1755.74, max: 2948.36
Date: 12-19 at 20:42:34, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1029.67(14), mean: 1733.89, max: 2962.63
Date: 12-19 at 20:43:39, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 996.22(13), mean: 1634.83, max: 2777.26
Date: 12-19 at 20:44:40, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 996.22(13), mean: 1418.75, max: 2546.83
Date: 12-19 at 20:45:48, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 996.22(13), mean: 1139.18, max: 1343.43
Date: 12-19 at 20:46:47, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 957.41(13), mean: 1099.56, max: 1378.68
Date: 12-19 at 20:47:50, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 944.78(12), mean: 1010.62, max: 1119.29
Date: 12-19 at 20:48:51, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 898.53(12), mean: 962.39, max: 1034.91
Date: 12-19 at 20:49:47, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 898.53(12), mean: 978.23, max: 1064.34
Date: 12-19 at 20:50:50, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 896.98(12), mean: 952.21, max: 1027.22
Date: 12-19 at 20:51:49, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 893.85(12), mean: 953.15, max: 1018.75
Date: 12-19 at 20:52:42, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 860.98(11), mean: 973.74, max: 1049.95
Date: 12-19 at 20:53:43, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 860.98(11), mean: 924.80, max: 1021.02
Date: 12-19 at 20:54:44, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 860.98(11), mean: 904.49, max: 947.13
Date: 12-19 at 20:55:39, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 860.98(11), mean: 903.98, max: 939.61
Date: 12-19 at 20:56:36, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 859.02(11), mean: 901.53, max: 926.15
Date: 12-19 at 20:57:30, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 926.56, max: 956.24
