Date: 01-10 at 20:15:52, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 1095.37(8), mean: 3288.75, max: 4351.59
Date: 01-10 at 20:16:44, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 1004.66(8), mean: 2931.97, max: 4044.61
Date: 01-10 at 20:17:38, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 1001.19(8), mean: 2704.95, max: 3620.25
Date: 01-10 at 20:18:31, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 958.45(7), mean: 2376.51, max: 3622.35
Date: 01-10 at 20:19:24, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 917.61(6), mean: 1741.94, max: 3127.88
Date: 01-10 at 20:20:17, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 916.92(6), mean: 1123.44, max: 1260.61
Date: 01-10 at 20:21:07, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 916.02(6), mean: 1129.00, max: 1295.06
Date: 01-10 at 20:21:57, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 915.78(6), mean: 1067.95, max: 1165.99
Date: 01-10 at 20:22:47, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 915.25(6), mean: 960.60, max: 1033.74
Date: 01-10 at 20:23:36, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 915.25(6), mean: 974.36, max: 1050.65
Date: 01-10 at 20:24:23, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 914.65(6), mean: 947.08, max: 980.55
Date: 01-10 at 20:25:13, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 914.65(6), mean: 975.60, max: 1007.77
Date: 01-10 at 20:26:01, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 870.51(6), mean: 913.86, max: 952.50
Date: 01-10 at 20:26:49, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 868.36(6), mean: 936.64, max: 952.50
Date: 01-10 at 20:27:36, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 868.36(6), mean: 914.14, max: 952.50
Date: 01-10 at 20:28:25, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 868.36(6), mean: 951.94, max: 997.67
Date: 01-10 at 20:29:21, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 866.31(6), mean: 868.30, max: 868.96
Date: 01-10 at 20:30:14, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 866.31(6), mean: 871.93, max: 896.18
Date: 01-10 at 20:31:11, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 866.31(6), mean: 868.65, max: 874.83
Date: 01-10 at 20:32:06, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 866.31(6), mean: 868.22, max: 868.36
Date: 01-10 at 20:33:00, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 866.31(6), mean: 868.22, max: 868.36
Date: 01-10 at 20:33:55, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 866.31(6), mean: 1120.60, max: 1511.99
Date: 01-10 at 20:34:44, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 842.70(5), mean: 935.32, max: 1291.58
Date: 01-10 at 20:35:30, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 841.43(5), mean: 907.93, max: 1094.33
Date: 01-10 at 20:36:19, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 841.43(5), mean: 912.51, max: 1146.56
Date: 01-10 at 20:37:08, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 840.27(5), mean: 876.19, max: 1069.93
Date: 01-10 at 20:37:56, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 839.37(5), mean: 863.58, max: 982.89
Date: 01-10 at 20:38:48, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 838.38(5), mean: 847.86, max: 909.85
Date: 01-10 at 20:39:34, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 838.38(5), mean: 839.49, max: 844.04
Date: 01-10 at 20:40:27, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 786.38, best obj: 838.38(5), mean: 839.49, max: 844.04
