Date: 01-12 at 11:18:52, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1418.94(17), mean: 2183.43, max: 2895.97
Date: 01-12 at 11:20:05, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1328.62(17), mean: 2023.51, max: 2869.97
Date: 01-12 at 11:21:22, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1328.38(17), mean: 1435.95, max: 1599.76
Date: 01-12 at 11:22:40, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1286.04(16), mean: 1417.18, max: 1627.54
Date: 01-12 at 11:23:52, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1285.44(16), mean: 1431.92, max: 1661.06
Date: 01-12 at 11:25:07, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1282.45(16), mean: 1354.00, max: 1443.29
Date: 01-12 at 11:26:18, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1282.45(16), mean: 1409.65, max: 1490.37
Date: 01-12 at 11:27:32, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1282.45(16), mean: 1429.62, max: 1552.55
Date: 01-12 at 11:28:47, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1282.45(16), mean: 1370.96, max: 1507.92
Date: 01-12 at 11:30:04, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1282.45(16), mean: 1363.55, max: 1474.82
Date: 01-12 at 11:31:18, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1282.45(16), mean: 1448.87, max: 1623.45
Date: 01-12 at 11:32:30, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1282.45(16), mean: 1493.58, max: 1679.98
Date: 01-12 at 11:33:43, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1282.45(16), mean: 1414.80, max: 1685.04
Date: 01-12 at 11:34:56, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1280.15(16), mean: 1425.71, max: 1652.19
Date: 01-12 at 11:36:14, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1270.44(16), mean: 1316.40, max: 1378.90
Date: 01-12 at 11:37:30, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1270.44(16), mean: 1328.33, max: 1394.48
Date: 01-12 at 11:38:43, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1270.44(16), mean: 1339.27, max: 1413.36
Date: 01-12 at 11:39:55, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1270.44(16), mean: 1335.37, max: 1452.42
Date: 01-12 at 11:41:10, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1270.44(16), mean: 1358.58, max: 1505.76
Date: 01-12 at 11:42:23, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1270.44(16), mean: 1384.42, max: 1682.95
Date: 01-12 at 11:43:39, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1270.44(16), mean: 1377.72, max: 1689.65
Date: 01-12 at 11:44:50, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1270.44(16), mean: 1361.48, max: 1582.92
Date: 01-12 at 11:46:03, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1265.66(15), mean: 1308.16, max: 1393.15
Date: 01-12 at 11:47:14, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1258.46(15), mean: 1330.06, max: 1381.02
Date: 01-12 at 11:48:25, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1258.46(15), mean: 1304.13, max: 1345.46
Date: 01-12 at 11:49:38, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1308.25, max: 1391.44
Date: 01-12 at 11:50:49, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1296.08, max: 1329.11
Date: 01-12 at 11:52:02, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1317.09, max: 1366.18
Date: 01-12 at 11:53:14, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1304.70, max: 1413.91
Date: 01-12 at 11:54:25, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1286.23, max: 1322.94
Date: 01-12 at 11:55:40, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1347.80, max: 1561.73
Date: 01-12 at 11:56:50, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1296.38, max: 1418.05
Date: 01-12 at 11:58:05, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1300.55, max: 1419.15
Date: 01-12 at 11:59:15, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1290.57, max: 1393.80
Date: 01-12 at 12:00:31, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1334.93, max: 1582.20
Date: 01-12 at 12:01:41, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1213.62, best obj: 1256.38(15), mean: 1306.71, max: 1540.34
