Date: 08-15 at 08:37:03, #particle: 35, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1630.63(5), mean: 3467.29, max: 4317.25
Date: 08-15 at 08:38:35, #particle: 35, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1507.86(5), mean: 2572.34, max: 3554.18
Date: 08-15 at 08:40:32, #particle: 35, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1450.70(10), mean: 2390.14, max: 3284.37
Date: 08-15 at 08:42:28, #particle: 35, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1405.90(10), mean: 2102.96, max: 2907.62
Date: 08-15 at 08:44:38, #particle: 35, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1379.44(10), mean: 1932.99, max: 2770.39
Date: 08-15 at 08:46:51, #particle: 35, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1369.86(10), mean: 1791.00, max: 2637.27
Date: 08-15 at 08:48:56, #particle: 35, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1310.55(11), mean: 1725.22, max: 2505.09
Date: 08-15 at 08:51:13, #particle: 35, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1307.82(10), mean: 1462.66, max: 1638.27
Date: 08-15 at 08:53:24, #particle: 35, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1293.51(10), mean: 1442.59, max: 1646.65
Date: 08-15 at 08:55:06, #particle: 35, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1285.03(10), mean: 1446.15, max: 1668.62
Date: 08-15 at 08:57:16, #particle: 35, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.25(10), mean: 1388.95, max: 1524.58
Date: 08-15 at 08:59:33, #particle: 35, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.25(10), mean: 1402.27, max: 1542.38
Date: 08-15 at 09:01:43, #particle: 35, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.25(10), mean: 1463.46, max: 1618.38
Date: 08-15 at 09:04:01, #particle: 35, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.25(10), mean: 1381.44, max: 1464.58
Date: 08-15 at 09:06:15, #particle: 35, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.25(10), mean: 1371.81, max: 1469.37
Date: 08-15 at 09:08:32, #particle: 35, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.25(10), mean: 1574.83, max: 1965.21
Date: 08-15 at 09:10:11, #particle: 35, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.25(10), mean: 1519.87, max: 2055.21
Date: 08-15 at 09:12:24, #particle: 35, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.25(10), mean: 1385.22, max: 1615.09
Date: 08-15 at 09:14:27, #particle: 35, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1255.21(9), mean: 1336.04, max: 1486.35
Date: 08-15 at 09:16:34, #particle: 35, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1253.37(9), mean: 1334.24, max: 1521.59
Date: 08-15 at 09:18:34, #particle: 35, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1253.26(9), mean: 1372.49, max: 1558.74
Date: 08-15 at 09:20:45, #particle: 35, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1253.26(9), mean: 1327.20, max: 1505.28
Date: 08-15 at 09:23:04, #particle: 35, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1253.26(9), mean: 1369.62, max: 1544.14
Date: 08-15 at 09:24:40, #particle: 35, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1253.26(9), mean: 1378.27, max: 1503.62
Date: 08-15 at 09:27:03, #particle: 35, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1253.26(9), mean: 1332.53, max: 1460.45
Date: 08-15 at 09:29:09, #particle: 35, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1253.26(9), mean: 1577.83, max: 2109.99
Date: 08-15 at 09:31:10, #particle: 35, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1241.52(9), mean: 1386.07, max: 1923.93
Date: 08-15 at 09:33:20, #particle: 35, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1241.52(9), mean: 1401.17, max: 1819.50
Date: 08-15 at 09:35:16, #particle: 35, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1241.52(9), mean: 1339.82, max: 1509.39
Date: 08-15 at 09:36:55, #particle: 35, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1241.52(9), mean: 1351.21, max: 1486.59
Date: 08-15 at 09:39:12, #particle: 35, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1241.52(9), mean: 1299.67, max: 1364.22
Date: 08-15 at 09:41:20, #particle: 35, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1241.52(9), mean: 1533.69, max: 1799.89
Date: 08-15 at 09:43:23, #particle: 35, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1227.02(8), mean: 1312.63, max: 1653.96
