Date: 07-13 at 15:10:36, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 1455.66(11) mean: 3208.28, max: 3841.76
Date: 07-13 at 15:11:23, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 1205.72(11) mean: 2841.87, max: 3437.38
Date: 07-13 at 15:12:11, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 1122.01(11) mean: 2855.42, max: 3405.23
Date: 07-13 at 15:13:00, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 1111.71(11) mean: 2843.19, max: 3390.69
Date: 07-13 at 15:14:01, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 1101.42(11) mean: 1229.90, max: 1313.15
Date: 07-13 at 15:14:54, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 1034.75(12) mean: 1224.47, max: 1326.88
Date: 07-13 at 15:15:42, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 1010.07(12) mean: 1291.61, max: 1413.79
Date: 07-13 at 15:16:38, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 1007.52(12) mean: 1143.08, max: 1256.56
Date: 07-13 at 15:17:31, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 1007.52(12) mean: 1177.04, max: 1318.07
Date: 07-13 at 15:18:17, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 1007.52(12) mean: 1183.58, max: 1352.21
Date: 07-13 at 15:19:06, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 999.37(11) mean: 1103.79, max: 1221.76
Date: 07-13 at 15:19:56, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 994.70(11) mean: 1097.80, max: 1240.16
Date: 07-13 at 15:20:38, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 994.70(11) mean: 1150.56, max: 1306.38
Date: 07-13 at 15:21:29, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 994.70(11) mean: 1095.40, max: 1164.44
Date: 07-13 at 15:22:23, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 994.70(11) mean: 1084.35, max: 1159.18
Date: 07-13 at 15:23:04, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 994.70(11) mean: 1113.22, max: 1195.60
Date: 07-13 at 15:23:50, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 994.70(11) mean: 1096.16, max: 1198.71
Date: 07-13 at 15:24:41, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 991.29(11) mean: 1048.47, max: 1163.79
Date: 07-13 at 15:25:26, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 990.37(11) mean: 1031.32, max: 1068.91
Date: 07-13 at 15:26:10, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 990.37(11) mean: 1035.22, max: 1073.78
Date: 07-13 at 15:26:55, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 989.15(11) mean: 1042.75, max: 1104.62
Date: 07-13 at 15:27:41, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78 best obj: 986.99(11) mean: 1017.59, max: 1061.33
