Date: 03-25 at 04:52:28, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 936.20(3), mean: 1767.80, max: 2058.12
Date: 03-25 at 04:52:31, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 833.94(6), mean: 1148.98, max: 1711.01
Date: 03-25 at 04:52:32, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 738.10(5), mean: 1112.00, max: 1641.80
Date: 03-25 at 04:52:35, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 718.78(5), mean: 922.61, max: 1296.50
Date: 03-25 at 04:52:36, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 707.41(4), mean: 850.51, max: 1029.40
Date: 03-25 at 04:52:39, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 707.41(4), mean: 830.62, max: 912.79
Date: 03-25 at 04:52:41, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 695.65(5), mean: 745.77, max: 866.30
Date: 03-25 at 04:52:45, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 694.46(5), mean: 736.98, max: 800.24
Date: 03-25 at 04:52:47, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 687.82(5), mean: 731.06, max: 804.28
Date: 03-25 at 04:52:52, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 687.82(5), mean: 701.99, max: 716.82
Date: 03-25 at 04:52:56, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 681.50(5), mean: 716.49, max: 752.60
Date: 03-25 at 04:53:00, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 714.58, max: 764.59
Date: 03-25 at 04:53:03, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 714.85, max: 741.72
Date: 03-25 at 04:53:08, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 688.80, max: 727.93
Date: 03-25 at 04:53:13, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 681.31, max: 686.54
Date: 03-25 at 04:53:19, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 681.46, max: 693.14
Date: 03-25 at 04:53:27, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 1726.11, max: 2073.67
Date: 03-25 at 04:53:30, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 1052.37, max: 1512.52
Date: 03-25 at 04:53:33, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 949.69, max: 1333.52
Date: 03-25 at 04:53:36, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 877.24, max: 1144.13
Date: 03-25 at 04:53:40, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 1687.23, max: 2039.87
Date: 03-25 at 04:53:43, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 680.48(5), mean: 1403.96, max: 1911.45
