Date: 02-05 at 12:56:27, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 1029.09(5), mean: 2343.18, max: 3390.02
Date: 02-05 at 12:57:20, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 952.64(4), mean: 1638.69, max: 2626.51
Date: 02-05 at 12:58:17, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 929.82(4), mean: 1637.24, max: 2590.95
Date: 02-05 at 12:59:00, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 924.17(4), mean: 1316.76, max: 2068.29
Date: 02-05 at 12:59:46, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 923.62(4), mean: 1014.38, max: 1106.06
Date: 02-05 at 13:00:27, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 923.58(4), mean: 1026.96, max: 1130.32
Date: 02-05 at 13:01:05, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 890.87(4), mean: 920.15, max: 936.40
Date: 02-05 at 13:02:01, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 885.47(4), mean: 947.86, max: 984.58
Date: 02-05 at 13:03:03, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 882.16(4), mean: 915.81, max: 990.04
Date: 02-05 at 13:03:40, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 881.95(4), mean: 950.62, max: 1035.80
Date: 02-05 at 13:04:39, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 879.58(4), mean: 916.51, max: 972.82
Date: 02-05 at 13:05:22, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 876.70(4), mean: 934.25, max: 1004.32
