Date: 03-07 at 07:28:10, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1400.92(10), mean: 2139.39, max: 2888.26
Date: 03-07 at 07:28:24, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 1165.08(9), mean: 1912.59, max: 2773.78
Date: 03-07 at 07:28:39, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 1139.12(9), mean: 1902.80, max: 2648.38
Date: 03-07 at 07:28:52, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 1664.61, max: 2500.12
Date: 03-07 at 07:29:07, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 1680.05, max: 2472.97
Date: 03-07 at 07:29:23, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 1690.87, max: 2374.08
Date: 03-07 at 07:29:39, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 1444.53, max: 2015.51
Date: 03-07 at 07:29:55, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 1311.06, max: 1473.41
Date: 03-07 at 07:30:12, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 2641.71, max: 2974.49
Date: 03-07 at 07:30:30, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 2085.92, max: 2612.04
Date: 03-07 at 07:30:50, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 1376.48, max: 1456.88
Date: 03-07 at 07:31:06, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 1394.31, max: 1452.55
Date: 03-07 at 07:31:23, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 2631.74, max: 2960.30
Date: 03-07 at 07:31:41, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 1137.05(9), mean: 2221.76, max: 2795.97
