Date: 08-09 at 14:04:04, iter: 1, new3, Khoo: 1461.23, current_best: 1761.10 best obj: 1761.10(18) mean: 2749.73, max: 3589.53
Date: 08-09 at 14:06:07, iter: 2, new3, Khoo: 1461.23, current_best: 1704.46 best obj: 1704.46(17) mean: 2792.30, max: 3633.60
Date: 08-09 at 14:07:59, iter: 3, new3, Khoo: 1461.23, current_best: 1678.02 best obj: 1678.02(17) mean: 2735.43, max: 3495.75
Date: 08-09 at 14:10:04, iter: 4, new3, Khoo: 1461.23, current_best: 1678.02 best obj: 1678.02(17) mean: 2200.17, max: 3331.95
Date: 08-09 at 14:11:58, iter: 5, new3, Khoo: 1461.23, current_best: 1678.02 best obj: 1678.02(17) mean: 2135.30, max: 3151.25
Date: 08-09 at 14:14:06, iter: 6, new3, Khoo: 1461.23, current_best: 1678.02 best obj: 1678.02(17) mean: 2032.80, max: 3170.23
Date: 08-09 at 14:16:03, iter: 8, new3, Khoo: 1461.23, current_best: 1678.02 best obj: 1678.02(17) mean: 2089.94, max: 3068.44
Date: 08-09 at 14:17:59, iter: 9, new3, Khoo: 1461.23, current_best: 1678.02 best obj: 1678.02(17) mean: 2120.44, max: 3037.71
Date: 08-09 at 14:20:08, iter: 10, new3, Khoo: 1461.23, current_best: 1665.49 best obj: 1665.49(17) mean: 2036.56, max: 3037.94
Date: 08-09 at 14:22:09, iter: 11, new3, Khoo: 1461.23, current_best: 1658.13 best obj: 1658.13(17) mean: 1896.81, max: 2835.29
Date: 08-09 at 14:24:30, iter: 12, new3, Khoo: 1461.23, current_best: 1658.13 best obj: 1658.13(17) mean: 1728.14, max: 1846.86
Date: 08-09 at 14:26:16, iter: 13, new3, Khoo: 1461.23, current_best: 1658.13 best obj: 1658.13(17) mean: 1802.74, max: 1949.56
Date: 08-09 at 14:28:23, iter: 14, new3, Khoo: 1461.23, current_best: 1640.07 best obj: 1640.07(17) mean: 1778.72, max: 1937.28
Date: 08-09 at 14:30:29, iter: 15, new3, Khoo: 1461.23, current_best: 1603.94 best obj: 1603.94(17) mean: 1752.60, max: 1940.51
Date: 08-09 at 14:32:36, iter: 16, new3, Khoo: 1461.23, current_best: 1603.94 best obj: 1603.94(16) mean: 1735.98, max: 1877.60
Date: 08-09 at 14:34:28, iter: 17, new3, Khoo: 1461.23, current_best: 1603.94 best obj: 1603.94(16) mean: 1816.44, max: 1985.14
Date: 08-09 at 14:36:36, iter: 18, new3, Khoo: 1461.23, current_best: 1603.94 best obj: 1603.94(16) mean: 1697.38, max: 1775.50
Date: 08-09 at 14:38:36, iter: 19, new3, Khoo: 1461.23, current_best: 1603.94 best obj: 1603.94(16) mean: 1738.99, max: 1844.00
Date: 08-09 at 14:40:27, iter: 21, new3, Khoo: 1461.23, current_best: 1603.94 best obj: 1603.94(16) mean: 1898.75, max: 2245.26
Date: 08-09 at 14:42:24, iter: 22, new3, Khoo: 1461.23, current_best: 1603.94 best obj: 1603.94(16) mean: 1806.14, max: 2182.51
Date: 08-09 at 14:44:31, iter: 23, new3, Khoo: 1461.23, current_best: 1602.18 best obj: 1602.18(16) mean: 1669.41, max: 1877.36
Date: 08-09 at 14:46:23, iter: 24, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1579.85(16) mean: 1647.70, max: 1745.59
Date: 08-09 at 14:48:28, iter: 25, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1579.85(16) mean: 1678.00, max: 1838.99
Date: 08-09 at 14:50:14, iter: 26, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1579.85(16) mean: 1744.02, max: 1921.06
Date: 08-09 at 14:52:13, iter: 27, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1579.85(16) mean: 1716.37, max: 1919.71
Date: 08-09 at 14:54:24, iter: 29, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1579.85(16) mean: 1708.93, max: 1991.78
Date: 08-09 at 14:56:19, iter: 30, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1579.85(16) mean: 1635.52, max: 1721.32
Date: 08-09 at 14:58:09, iter: 31, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1579.85(16) mean: 1674.69, max: 1767.88
Date: 08-09 at 15:00:10, iter: 32, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1579.85(16) mean: 1643.16, max: 1755.89
Date: 08-09 at 15:02:17, iter: 34, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1579.85(16) mean: 1682.65, max: 2024.34
Date: 08-09 at 15:04:41, iter: 36, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1579.85(17) mean: 1669.79, max: 2006.97
Date: 08-09 at 15:06:37, iter: 37, new3, Khoo: 1461.23, current_best: 1579.85 best obj: 1601.11(17) mean: 1696.68, max: 2048.88
Date: 08-09 at 15:08:36, iter: 38, new3, Khoo: 1461.23, current_best: 1578.69 best obj: 1578.69(17) mean: 1679.60, max: 2061.91
Date: 08-09 at 15:10:36, iter: 39, new3, Khoo: 1461.23, current_best: 1578.69 best obj: 1578.69(17) mean: 1635.42, max: 1759.47
Date: 08-09 at 15:12:38, iter: 40, new3, Khoo: 1461.23, current_best: 1578.69 best obj: 1578.69(17) mean: 1630.75, max: 1725.85
Date: 08-09 at 15:14:41, iter: 41, new3, Khoo: 1461.23, current_best: 1578.69 best obj: 1578.69(17) mean: 1630.34, max: 1717.56
Date: 08-09 at 15:16:43, iter: 43, new3, Khoo: 1461.23, current_best: 1578.69 best obj: 1578.69(17) mean: 1759.69, max: 2035.75
Date: 08-09 at 15:18:46, iter: 44, new3, Khoo: 1461.23, current_best: 1578.69 best obj: 1578.69(17) mean: 1683.66, max: 2053.28
Date: 08-09 at 15:20:43, iter: 45, new3, Khoo: 1461.23, current_best: 1578.69 best obj: 1578.69(17) mean: 1634.39, max: 1689.27
Date: 08-09 at 15:22:41, iter: 46, new3, Khoo: 1461.23, current_best: 1578.69 best obj: 1578.69(17) mean: 1629.92, max: 1699.79
Date: 08-09 at 15:24:43, iter: 47, new3, Khoo: 1461.23, current_best: 1565.51 best obj: 1565.51(16) mean: 1620.11, max: 1674.23
Date: 08-09 at 15:26:32, iter: 48, new3, Khoo: 1461.23, current_best: 1556.79 best obj: 1556.79(16) mean: 1668.71, max: 1754.07
Date: 08-09 at 15:28:18, iter: 49, new3, Khoo: 1461.23, current_best: 1555.67 best obj: 1555.67(16) mean: 1697.01, max: 1782.76
