Date: 08-08 at 17:54:58, #particle: 20, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1792.11(18), mean: 2934.17, max: 3643.03
Date: 08-08 at 17:57:44, #particle: 20, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1765.55(19), mean: 2671.20, max: 3621.73
Date: 08-08 at 18:00:33, #particle: 20, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1717.63(17), mean: 2634.13, max: 3560.96
Date: 08-08 at 18:03:32, #particle: 20, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1713.38(17), mean: 2675.96, max: 3590.79
Date: 08-08 at 18:06:20, #particle: 20, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1713.38(17), mean: 2498.22, max: 3542.39
Date: 08-08 at 18:08:57, #particle: 20, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1675.40(19), mean: 2170.47, max: 3271.31
Date: 08-08 at 18:11:43, #particle: 20, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1594.18(18), mean: 2056.99, max: 3100.07
Date: 08-08 at 18:14:23, #particle: 20, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1594.18(18), mean: 2005.21, max: 3145.38
Date: 08-08 at 18:17:06, #particle: 20, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1594.18(18), mean: 1828.16, max: 2961.95
Date: 08-08 at 18:19:46, #particle: 20, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1594.18(18), mean: 1780.92, max: 1925.53
Date: 08-08 at 18:22:15, #particle: 20, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1594.18(18), mean: 1796.35, max: 1966.53
Date: 08-08 at 18:25:04, #particle: 20, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1594.18(18), mean: 1766.65, max: 1916.12
Date: 08-08 at 18:26:22, #particle: 20, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1594.18(18), mean: 1786.76, max: 1984.79
Date: 08-08 at 18:27:46, #particle: 20, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1590.80(17), mean: 1655.92, max: 1733.73
Date: 08-08 at 18:29:10, #particle: 20, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1575.01(17), mean: 1665.00, max: 1761.55
Date: 08-08 at 18:30:38, #particle: 20, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1575.01(17), mean: 1653.12, max: 1761.73
Date: 08-08 at 18:31:51, #particle: 20, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1575.01(17), mean: 1679.61, max: 1807.41
Date: 08-08 at 18:33:15, #particle: 20, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1568.62(16), mean: 1620.44, max: 1826.25
Date: 08-08 at 18:34:32, #particle: 20, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1566.66(16), mean: 1610.50, max: 1680.46
Date: 08-08 at 18:35:52, #particle: 20, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1566.66(16), mean: 1629.03, max: 1731.45
Date: 08-08 at 18:37:11, #particle: 20, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1565.94(16), mean: 1608.57, max: 1712.79
Date: 08-08 at 18:38:33, #particle: 20, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1565.94(16), mean: 1609.46, max: 1651.72
Date: 08-08 at 18:40:00, #particle: 20, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1565.94(16), mean: 1604.69, max: 1651.39
Date: 08-08 at 18:41:18, #particle: 20, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1461.23, best obj: 1565.94(16), mean: 1599.83, max: 1649.37
