Date: 06-29 at 23:01:18, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1829.01(23) mean: 2524.07, max: 2811.70
Date: 06-29 at 23:02:52, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1772.64(22) mean: 2551.60, max: 2841.84
Date: 06-29 at 23:04:24, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1737.36(22) mean: 2551.45, max: 2767.21
Date: 06-29 at 23:06:09, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 2353.02, max: 2802.60
Date: 06-29 at 23:07:39, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 2370.22, max: 2829.48
Date: 06-29 at 23:09:19, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 2136.64, max: 2802.45
Date: 06-29 at 23:10:54, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 2154.00, max: 2813.05
Date: 06-29 at 23:12:41, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1820.41, max: 1888.74
Date: 06-29 at 23:14:26, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1902.89, max: 2081.59
Date: 06-29 at 23:15:58, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1900.46, max: 2090.53
Date: 06-29 at 23:17:22, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1915.46, max: 2122.73
Date: 06-29 at 23:19:11, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1789.61, max: 1875.52
Date: 06-29 at 23:20:40, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1876.74, max: 2058.63
Date: 06-29 at 23:22:11, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1835.50, max: 2024.26
Date: 06-29 at 23:23:41, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1858.75, max: 2065.17
Date: 06-29 at 23:25:09, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1871.08, max: 2090.80
Date: 06-29 at 23:26:40, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1894.76, max: 2093.55
Date: 06-29 at 23:28:18, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1805.12, max: 2036.86
Date: 06-29 at 23:29:40, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1803.99, max: 1998.98
Date: 06-29 at 23:31:07, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1817.62, max: 2040.03
Date: 06-29 at 23:32:45, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1894.60, max: 2043.14
Date: 06-29 at 23:34:14, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1711.02(22) mean: 1856.13, max: 2068.94
Date: 06-29 at 23:35:51, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.89(21) mean: 1774.25, max: 1972.59
Date: 06-29 at 23:37:23, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.89(21) mean: 1750.69, max: 1812.86
Date: 06-29 at 23:38:49, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.89(21) mean: 1753.17, max: 1842.23
Date: 06-29 at 23:40:26, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.89(21) mean: 1743.02, max: 1802.73
Date: 06-29 at 23:42:05, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.89(21) mean: 1749.19, max: 1838.11
Date: 06-29 at 23:43:34, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.89(21) mean: 1849.81, max: 2026.90
Date: 06-29 at 23:45:06, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.89(21) mean: 1780.88, max: 1945.11
Date: 06-29 at 23:46:38, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.89(21) mean: 1796.56, max: 1964.79
Date: 06-29 at 23:48:20, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.89(21) mean: 1738.63, max: 1815.64
Date: 06-29 at 23:49:52, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1702.89(21) mean: 1800.38, max: 1962.44
Date: 06-29 at 23:51:29, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1698.64(21) mean: 1728.30, max: 1766.09
Date: 06-29 at 23:53:01, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1698.64(21) mean: 1733.27, max: 1804.63
Date: 06-29 at 23:54:29, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1698.64(21) mean: 1734.36, max: 1820.24
Date: 06-29 at 23:56:07, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1698.64(21) mean: 1724.09, max: 1757.81
Date: 06-29 at 23:57:48, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1698.64(21) mean: 1719.05, max: 1749.46
Date: 06-29 at 23:59:15, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1698.64(21) mean: 1760.61, max: 1904.06
Date: 06-30 at 00:00:43, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1698.64(21) mean: 1783.77, max: 1917.14
Date: 06-30 at 00:02:23, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1698.64(21) mean: 1742.78, max: 1839.74
Date: 06-30 at 00:04:01, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1698.43(21) mean: 1733.77, max: 1782.59
Date: 06-30 at 00:05:34, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1697.54(21) mean: 1729.72, max: 1817.32
Date: 06-30 at 00:07:06, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1697.54(21) mean: 1751.08, max: 1839.80
Date: 06-30 at 00:08:49, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1692.68(20) mean: 1717.03, max: 1758.07
Date: 06-30 at 00:10:20, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1692.68(20) mean: 1719.05, max: 1766.11
Date: 06-30 at 00:11:47, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1692.68(20) mean: 1737.14, max: 1816.93
Date: 06-30 at 00:13:30, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1692.68(20) mean: 1723.46, max: 1816.74
Date: 06-30 at 00:14:54, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59 best obj: 1692.68(20) mean: 1730.52, max: 1807.38
